Total_position,Total_company,Salary_per_month
市场专员/市场营销/文案策划/市场推广,北京鸿特卓博咨询服务有限公司,5000.0
行政文员/前台文员/销售文员/客服文员,北京鸿特卓博咨询服务有限公司,4500.0
行政助理/行政文员/行政人事/行政前台,北京鸿特卓博咨询服务有限公司,4500.0
销售助理/商务支持/销售行政/ 商务代表,北京鸿特卓博咨询服务有限公司,4500.0
人力资源/人事/人事专员/人事助理/人事行政,北京鸿特卓博咨询服务有限公司,8000.0
销售内勤/销售代表/商务代表/销售顾问,北京鸿特卓博咨询服务有限公司,6500.0
售后在线客服/客服代表/话务员/坐席代表,北京鸿特卓博咨询服务有限公司,6500.0
市场营销专员/企划专员/营销顾问/市场推广,北京鸿特卓博咨询服务有限公司,8000.0
行政专员/助理/行政/办公室文员(提供住宿),北京鸿特卓博咨询服务有限公司,5000.0
人事/人力资源/人事前台/人事助理/人事主管,北京鸿特卓博咨询服务有限公司,8000.0
商务行政助理/商务运营/商务文员/商务代表,北京鸿特卓博咨询服务有限公司,5000.0
产品推广/产品助理/产品运营/产品策划专员,北京鸿特卓博咨询服务有限公司,4500.0
新媒体运营/用户运营/活动运营/运营专员,北京鸿特卓博咨询服务有限公司,4500.0
售后服务/电话客服/天猫客服/客服助理,北京鸿特卓博咨询服务有限公司,4500.0
市场营销专员/企划专员/营销顾问/市场推广,北京鸿特卓博咨询服务有限公司,8000.0
行政文员/前台文员/销售文员/客服文员,北京鸿特卓博咨询服务有限公司,6500.0
行政/助理/文员/行政前台/行政专员,北京鸿特卓博咨询服务有限公司,6500.0
商务行政助理/商务运营/商务文员/商务代表,北京鸿特卓博咨询服务有限公司,8000.0
电话销售/销售代表/客户经理/销售顾问,北京鸿特卓博咨询服务有限公司,6000.0
产品运营/产品策划/产品经理助理/产品专员,北京鸿特卓博咨询服务有限公司,6500.0
微信运营专员/媒体运营/微信营销/运营,北京鸿特卓博咨询服务有限公司,5000.0
媒体运营/用户运营/品牌运营/产品运营,北京鸿特卓博咨询服务有限公司,4500.0
售后在线客服/客服代表/话务员/坐席代表,北京鸿特卓博咨询服务有限公司,5000.0
市场营销专员/企划专员/营销顾问/市场推广,北京鸿特卓博咨询服务有限公司,4500.0
行政文员/前台文员/销售文员/客服文员,北京鸿特卓博咨询服务有限公司,8000.0
行政专员/助理/行政/办公室文员(提供住宿),北京鸿特卓博咨询服务有限公司,6500.0
商务行政助理/商务运营/商务文员/商务代表,北京鸿特卓博咨询服务有限公司,6500.0
销售顾问/电话销售/销售/营销/客户代表,北京鸿特卓博咨询服务有限公司,8000.0
产品运营专员/策划专员/产品推广/产品设计,北京鸿特卓博咨询服务有限公司,6000.0
自媒体运营/内容运营/用户运营/活动运营,北京鸿特卓博咨询服务有限公司,4500.0
内容运营专员/运营策划/市场运营/品牌运营,北京鸿特卓博咨询服务有限公司,5000.0
售后客服/淘宝客服/电话客服/天猫客服,北京鸿特卓博咨询服务有限公司,4500.0
市场营销专员/企划专员/营销顾问/市场推广,北京鸿特卓博咨询服务有限公司,4500.0
行政文员/文员/客服文员/行政人事/前台,北京鸿特卓博咨询服务有限公司,5000.0
行政专员/助理/行政/办公室文员(提供住宿),北京鸿特卓博咨询服务有限公司,6000.0
商务助理/销售助理/商务主管/商务拓展,北京鸿特卓博咨询服务有限公司,6000.0
高级销售顾问/销售/销售代表/区域销售,北京鸿特卓博咨询服务有限公司,6500.0
产品专员/产品经理助理/产品策划/经理助理,北京鸿特卓博咨询服务有限公司,4500.0
微信运营/微信营销/运营助理/运营专员,北京鸿特卓博咨询服务有限公司,4500.0
用户运营/产品运营/网站运营/媒体运营,北京鸿特卓博咨询服务有限公司,4500.0
售后服务/电话客服/天猫客服/客服助理,北京鸿特卓博咨询服务有限公司,6500.0
市场专员/市场营销/文案策划/市场推广,北京鸿特卓博咨询服务有限公司,6500.0
秘书/商务文员/外贸文员/助理/文员,北京鸿特卓博咨询服务有限公司,6000.0
行政/助理/文员/行政前台/行政专员,北京鸿特卓博咨询服务有限公司,6500.0
人事行政助理/人事专员/人事前台/人力资源,北京鸿特卓博咨询服务有限公司,5000.0
商务助理/商务运营/商务文员/市场,北京鸿特卓博咨询服务有限公司,4500.0
销售顾问/电话销售/销售/营销/客户代表,北京鸿特卓博咨询服务有限公司,4500.0
产品经理助理/专员/产品推广/人事/助理,北京鸿特卓博咨询服务有限公司,11000.0
微信运营/微信营销/运营助理/运营专员,公司名,0
内容运营专员/运营策划/市场运营/品牌运营,北京鸿特卓博咨询服务有限公司,6500.0
售前客服/售后客服/淘宝客服/电话客服,北京鸿特卓博咨询服务有限公司,6500.0
活动策划/市场营销专员/企划专员/营销顾问,北京鸿特卓博咨询服务有限公司,8000.0
经理助理/前台文员/客服文员/销售文员,北京鸿特卓博咨询服务有限公司,6000.0
行政助理/文员/行政人事/行政前台/销售行政,北京鸿特卓博咨询服务有限公司,6500.0
人事行政/助理/行政前台/接待/行政客服,北京鸿特卓博咨询服务有限公司,5000.0
销售助理/商务支持/销售行政/ 商务代表,北京鸿特卓博咨询服务有限公司,4500.0
电话销售/销售代表/客户经理/客户代表/营销,北京鸿特卓博咨询服务有限公司,4500.0
微信运营专员/媒体运营/微信营销/运营,北京鸿特卓博咨询服务有限公司,8000.0
运营专员/用户/媒体/产品/电商/网站运营,北京鸿特卓博咨询服务有限公司,6500.0
助理/秘书/文员/总裁助理/行政秘书,北京鸿特卓博咨询服务有限公司,6500.0
产品专员/产品助理/产品运营/推广/策划,北京鸿特卓博咨询服务有限公司,8000.0
微信运营/微信营销/运营助理/运营专员,北京鸿特卓博咨询服务有限公司,5000.0
电商运营/媒体运营/用户运营/运营专员,北京鸿特卓博咨询服务有限公司,6500.0
市场营销专员/企划专员/营销顾问/市场推广,北京鸿特卓博咨询服务有限公司,4500.0
行政人事/行政专员/人事文员/财务文员/文员,北京鸿特卓博咨询服务有限公司,4500.0
人事行政/人事前台/人事助理/人事专员,北京鸿特卓博咨询服务有限公司,4500.0
产品策划专员/产品助理/产品运营/经理助理,北京鸿特卓博咨询服务有限公司,11000.0
用户运营/产品运营/网站运营/媒体运营,北京鸿特卓博咨询服务有限公司,6500.0
客户支持服务/售前服务/售后服务/客服,北京鸿特卓博咨询服务有限公司,6500.0
市场营销专员/市场推广/企划专员/营销,北京鸿特卓博咨询服务有限公司,8000.0
商务行政助理/商务运营/商务文员/商务代表,北京鸿特卓博咨询服务有限公司,6000.0
产品策划专员/产品助理/产品运营/经理助理,北京鸿特卓博咨询服务有限公司,4500.0
微信运营专员/媒体运营/微信营销/运营,北京鸿特卓博咨询服务有限公司,5000.0
产品经理助理/人事/助理/专员/产品推广,北京鸿特卓博咨询服务有限公司,4500.0
售后在线客服/客服代表/话务员/坐席代表,北京鸿特卓博咨询服务有限公司,6000.0
市场营销专员/企划专员/营销顾问/市场推广,北京鸿特卓博咨询服务有限公司,4500.0
行政/助理/文员/行政前台/行政专员,北京鸿特卓博咨询服务有限公司,8000.0
人事专员/人事实习/人事/人事助理/人事行政,北京鸿特卓博咨询服务有限公司,6500.0
商务助理/销售助理/商务主管/商务拓展,北京鸿特卓博咨询服务有限公司,6500.0
电话销售/销售代表/客户经理/销售顾问,北京鸿特卓博咨询服务有限公司,8000.0
售前客服/售后客服/淘宝客服/电话客服,北京鸿特卓博咨询服务有限公司,5500.0
行政后勤/文员/总务/行政秘书/助理,北京鸿特卓博咨询服务有限公司,8000.0
商务助理/商务运营/商务文员/市场,北京鸿特卓博咨询服务有限公司,5000.0
区域销售经理/销售/大客户代表/销售顾问,北京鸿特卓博咨询服务有限公司,4300.0
行政秘书/文员/前台/人事文员/助理,北京鸿特卓博咨询服务有限公司,4500.0
行政主管助理/行政文员/行政人事/行政前台,北京鸿特卓博咨询服务有限公司,4500.0
人力资源/人事/人事专员/人事助理/人事行政,北京鸿特卓博咨询服务有限公司,8000.0
高级销售顾问/销售/销售代表/区域销售,北京鸿特卓博咨询服务有限公司,6500.0
用户运营/产品运营/网站运营/媒体运营,北京鸿特卓博咨询服务有限公司,8000.0
人力资源专员/助理/人事专员/人资行政,北京鸿特卓博咨询服务有限公司,4500.0
产品策划/专员/产品推广/产品经理助理,北京鸿特卓博咨询服务有限公司,6500.0
电商运营/媒体运营/用户运营/运营专员,北京鸿特卓博咨询服务有限公司,6500.0
人力资源专员/助理/人事专员/人资行政,北京鸿特卓博咨询服务有限公司,8000.0
微信运营/微信营销/运营助理/运营专员,北京鸿特卓博咨询服务有限公司,6500.0
售后服务/电话客服/天猫客服/客服助理,北京鸿特卓博咨询服务有限公司,4500.0
市场营销专员/企划专员/营销顾问/市场推广,北京鸿特卓博咨询服务有限公司,5000.0
行政秘书/文员/前台/人事文员/助理,北京鸿特卓博咨询服务有限公司,6500.0
人事行政/助理/行政前台/接待/行政客服,北京鸿特卓博咨询服务有限公司,8000.0
商务助理/销售行政销售/商务代表/销售代表,北京鸿特卓博咨询服务有限公司,5000.0
电话销售/销售代表/客户经理/销售顾问,公司名,0
产品专员/产品经理助理/产品策划/经理助理,北京鸿特卓博咨询服务有限公司,4500.0
自媒体运营/内容运营/用户运营/活动运营,北京鸿特卓博咨询服务有限公司,4500.0
媒体运营/用户运营/品牌运营/产品运营,北京鸿特卓博咨询服务有限公司,6500.0
售后服务/电话客服/天猫客服/客服助理,北京鸿特卓博咨询服务有限公司,6500.0
活动策划/市场营销专员/企划专员/营销顾问,北京鸿特卓博咨询服务有限公司,6500.0
行政文员/总经理秘书/董事长秘书/助理,北京鸿特卓博咨询服务有限公司,6000.0
行政/助理/文员/行政前台/行政专员,北京鸿特卓博咨询服务有限公司,6500.0
人事行政/人事前台/人事助理/人事专员,北京鸿特卓博咨询服务有限公司,4500.0
商务行政助理/商务运营/商务文员/商务代表,北京鸿特卓博咨询服务有限公司,5000.0
高级销售顾问/销售/销售代表/区域销售,北京鸿特卓博咨询服务有限公司,4500.0
产品经理助理/人事/助理/专员/产品推广,北京鸿特卓博咨询服务有限公司,11000.0
自媒体运营/内容运营/用户运营/活动运营,北京鸿特卓博咨询服务有限公司,5500.0
媒体运营/用户运营/品牌运营/产品运营,北京鸿特卓博咨询服务有限公司,5000.0
客服/网店客服/技术支持/售前咨询/售后服务,北京鸿特卓博咨询服务有限公司,4500.0
市场营销专员/营销策划专员/企划专员,北京鸿特卓博咨询服务有限公司,6500.0
商务文员/行政专员/行政前台/行政人事,北京鸿特卓博咨询服务有限公司,5000.0
行政/行政专员/助理/行政秘书/行政前台,北京鸿特卓博咨询服务有限公司,4300.0
人事行政/人事前台/人事助理/人事专员,北京鸿特卓博咨询服务有限公司,5000.0
销售助理/商务支持/销售行政/ 商务代表,北京鸿特卓博咨询服务有限公司,11000.0
业务员/销售专员/客户代表(带薪年假),北京鸿特卓博咨询服务有限公司,8000.0
微信运营专员/媒体运营/微信营销/运营,北京鸿特卓博咨询服务有限公司,4500.0
市场营销专员/市场推广/企划专员/营销,北京鸿特卓博咨询服务有限公司,6500.0
销售助理/商务支持/销售行政/ 商务代表,北京鸿特卓博咨询服务有限公司,8000.0
销售代表/业务代表/销售顾问/客户代表/营销,北京鸿特卓博咨询服务有限公司,4500.0
产品运营专员/策划专员/产品推广/产品设计,北京鸿特卓博咨询服务有限公司,6500.0
内容运营专员/运营策划/市场运营/品牌运营,北京鸿特卓博咨询服务有限公司,6000.0
客户支持服务/售前服务/售后服务/客服,北京鸿特卓博咨询服务有限公司,6500.0
行政秘书/文员/前台/人事文员/助理,北京鸿特卓博咨询服务有限公司,5000.0
行政专员/助理/行政秘书/行政前台/文员,北京鸿特卓博咨询服务有限公司,4500.0
新媒体运营/用户运营/活动运营/运营专员,北京鸿特卓博咨询服务有限公司,4500.0
运营专员/用户/媒体/产品/电商/网站运营,北京鸿特卓博咨询服务有限公司,11000.0
售后服务/电话客服/天猫客服/客服助理,北京鸿特卓博咨询服务有限公司,6500.0
市场营销专员/营销策划专员/企划专员,北京鸿特卓博咨询服务有限公司,6500.0
行政前台/销售行政/行政秘书/助理/文员,北京鸿特卓博咨询服务有限公司,8000.0
行政/行政专员/助理/行政秘书/行政前台,北京鸿特卓博咨询服务有限公司,6000.0
销售助理/商务支持/销售行政/ 商务代表,北京鸿特卓博咨询服务有限公司,8000.0
销售顾问/销售专员/电话销售/销售代表/区域,北京鸿特卓博咨询服务有限公司,4500.0
新媒体运营主管/专员/用户运营/活动运营,北京鸿特卓博咨询服务有限公司,4500.0
售后服务/电话客服/天猫客服/客服助理,北京鸿特卓博咨询服务有限公司,5000.0
市场营销专员/营销策划专员/企划专员,北京鸿特卓博咨询服务有限公司,4500.0
产品推广/产品助理/产品运营/产品策划专员,北京鸿特卓博咨询服务有限公司,11000.0
内容运营专员/运营策划/市场运营/品牌运营,北京鸿特卓博咨询服务有限公司,6500.0
经理助理/前台文员/客服文员/销售文员,北京鸿特卓博咨询服务有限公司,6500.0
人事/人力资源/人事前台/人事助理/人事主管,北京鸿特卓博咨询服务有限公司,8000.0
人事行政助理/人事专员/人事前台/人力资源,北京鸿特卓博咨询服务有限公司,4500.0
商务行政助理/商务运营/商务文员/商务代表,北京鸿特卓博咨询服务有限公司,6500.0
电话销售/客服/销售/销售代表,北京鸿特卓博咨询服务有限公司,4500.0
用户运营/产品运营/网站运营/媒体运营,北京鸿特卓博咨询服务有限公司,4300.0
新媒体运营/用户运营/活动运营/运营专员,北京鸿特卓博咨询服务有限公司,5000.0
售后客服/淘宝客服/电话客服/天猫客服,北京鸿特卓博咨询服务有限公司,4500.0
市场营销专员/市场推广/企划专员/营销,公司名,0
总裁助理/行政文员/财务文员/商务文员,北京鸿特卓博咨询服务有限公司,6000.0
行政助理/文员/行政人事/行政前台/销售行政,北京鸿特卓博咨询服务有限公司,6500.0
人力资源/人事前台/人事助理/人事行政,北京鸿特卓博咨询服务有限公司,4500.0
商务助理/销售行政销售/商务代表/销售代表,北京鸿特卓博咨询服务有限公司,4500.0
营销/销售助理/电话销售/销售顾问/客户代表,北京鸿特卓博咨询服务有限公司,11000.0
APP产品专员/产品助理/产品策划/产品推广,北京鸿特卓博咨询服务有限公司,6500.0
新媒体运营主管/专员/用户运营/活动运营,北京鸿特卓博咨询服务有限公司,8000.0
用户运营/产品运营/网站运营/媒体运营,北京鸿特卓博咨询服务有限公司,5000.0
客户支持服务/售前服务/售后服务/客服,北京鸿特卓博咨询服务有限公司,5000.0
产品专员/产品经理助理/产品策划/经理助理,北京鸿特卓博咨询服务有限公司,4500.0
微信运营专员/媒体运营/微信营销/运营,北京鸿特卓博咨询服务有限公司,6500.0
用户运营/产品运营/网站运营/媒体运营,北京鸿特卓博咨询服务有限公司,8000.0
人事/行政/人力资源/人事助理/人事实习,北京鸿特卓博咨询服务有限公司,6000.0
销售专员/销售助理/电话销售(通讯补贴),北京鸿特卓博咨询服务有限公司,6500.0
电商运营/媒体运营/用户运营/运营专员,北京鸿特卓博咨询服务有限公司,4500.0
人力资源/人事前台/人事助理/人事行政,北京鸿特卓博咨询服务有限公司,4300.0
人事助理/专员/人事行政/招聘/绩效专员,北京鸿特卓博咨询服务有限公司,4500.0
人事行政助理/人事专员/人事前台/人力资源,北京鸿特卓博咨询服务有限公司,11000.0
新媒体运营主管/专员/用户运营/活动运营,北京鸿特卓博咨询服务有限公司,6500.0
产品经理助理/人事/助理/专员/产品推广,北京鸿特卓博咨询服务有限公司,6000.0
运营专员/用户/媒体/产品/电商/网站运营,北京鸿特卓博咨询服务有限公司,6500.0
人事行政助理/人事专员/人事前台/人力资源,北京鸿特卓博咨询服务有限公司,6500.0
产品经理助理/人事/助理/专员/产品推广,北京鸿特卓博咨询服务有限公司,8000.0
人力资源/人事/人事专员/人事助理/人事行政,北京鸿特卓博咨询服务有限公司,5000.0
市场推广/企划专员/市场营销专员/市场专员,北京鸿特卓博咨询服务有限公司,4500.0
部门助理/文员/办公室文员/前台文员,北京鸿特卓博咨询服务有限公司,6000.0
行政后勤/文员/总务/行政秘书/助理,北京鸿特卓博咨询服务有限公司,4500.0
人事助理/人力资源/人事/人事前台/人事行政,北京鸿特卓博咨询服务有限公司,11000.0
销售助理/商务支持/销售行政/ 商务代表,北京鸿特卓博咨询服务有限公司,8000.0
销售代表/业务代表/销售顾问/客户代表/营销,北京鸿特卓博咨询服务有限公司,6500.0
APP产品专员/产品助理/产品策划/产品推广,北京鸿特卓博咨询服务有限公司,5000.0
自媒体运营/内容运营/用户运营/活动运营,北京鸿特卓博咨询服务有限公司,4500.0
售前客服/售后客服/淘宝客服/电话客服,北京鸿特卓博咨询服务有限公司,4500.0
市场营销专员/营销策划专员/企划专员,北京鸿特卓博咨询服务有限公司,4300.0
行政前台/销售行政/行政秘书/助理/文员,北京鸿特卓博咨询服务有限公司,5000.0
商务文员/行政专员/行政前台/行政人事,北京鸿特卓博咨询服务有限公司,4500.0
人力资源/人事前台/人事助理/人事行政,北京鸿特卓博咨询服务有限公司,11000.0
商务行政助理/商务运营/商务文员/商务代表,北京鸿特卓博咨询服务有限公司,6500.0
电话销售/销售助理/销售顾问/业务员,北京鸿特卓博咨询服务有限公司,6500.0
行政经理/文员/办公室主任/行政人事,北京鸿特卓博咨询服务有限公司,8000.0
薪酬福利专员,北京鸿特卓博咨询服务有限公司,5000.0
招聘主管/资深招聘专员,北京鸿特卓博咨询服务有限公司,6500.0
人事专员,北京鸿特卓博咨询服务有限公司,6500.0
培训专员/培训师,北京鸿特卓博咨询服务有限公司,8000.0
销售运营专员,北京鸿特卓博咨询服务有限公司,6500.0
物流销售专员,北京鸿特卓博咨询服务有限公司,6000.0
会展销售,北京鸿特卓博咨询服务有限公司,8000.0
客户经理/电话销售,北京鸿特卓博咨询服务有限公司,5000.0
网店客服,北京鸿特卓博咨询服务有限公司,5000.0
广告投放,北京鸿特卓博咨询服务有限公司,6000.0
促销,公司名,0
市场专员 策划 执行,北京鸿特卓博咨询服务有限公司,6500.0
创意文案策划,北京鸿特卓博咨询服务有限公司,6500.0
市场督导 促销督导,北京鸿特卓博咨询服务有限公司,8000.0
物流 物流经理 物流专员,北京鸿特卓博咨询服务有限公司,6000.0
网络销售（保底4500 管吃住）,北京鸿特卓博咨询服务有限公司,6500.0
初级销售/销售代表,北京鸿特卓博咨询服务有限公司,5000.0
采购员 周末双休,北京鸿特卓博咨询服务有限公司,4500.0
售前/售后支持工程师,北京鸿特卓博咨询服务有限公司,5000.0
客服专员/大客户服务,北京鸿特卓博咨询服务有限公司,5000.0
活动策划,北京鸿特卓博咨询服务有限公司,5000.0
出纳员（应届生优先）,北京鸿特卓博咨询服务有限公司,4500.0
财务助理/出纳会计（朝九晚六/周末双休）,北京鸿特卓博咨询服务有限公司,11000.0
财务助理,北京鸿特卓博咨询服务有限公司,6500.0
行政助理/前台,北京鸿特卓博咨询服务有限公司,6500.0
产品专员/产品经理助理,北京鸿特卓博咨询服务有限公司,5500.0
内容运营专员,北京鸿特卓博咨询服务有限公司,6500.0
经理助理/秘书文员,北京鸿特卓博咨询服务有限公司,4500.0
新媒体运营/文案,北京鸿特卓博咨询服务有限公司,4500.0
内容运营专员,北京鸿特卓博咨询服务有限公司,5000.0
买手/供应商开发,北京鸿特卓博咨询服务有限公司,4500.0
采购业务主管,北京鸿特卓博咨询服务有限公司,11000.0
活动执行（加班补助）,北京鸿特卓博咨询服务有限公司,11000.0
市场文案策划,北京鸿特卓博咨询服务有限公司,4000.0
广告投放,北京鸿特卓博咨询服务有限公司,6000.0
淘宝客服 /天猫客服/电商客服,北京鸿特卓博咨询服务有限公司,6000.0
总经理助理,北京鸿特卓博咨询服务有限公司,8000.0
行政专员（提供单间宿舍）,北京鸿特卓博咨询服务有限公司,5000.0
商务文员/外贸文员/助理/秘书/文员,北京鸿特卓博咨询服务有限公司,8000.0
客户经理/销售经理（交通补助）,北京鸿特卓博咨询服务有限公司,8000.0
产品经理助理/专员,北京鸿特卓博咨询服务有限公司,6000.0
微信运营专员,北京鸿特卓博咨询服务有限公司,6000.0
内容运营专员,北京鸿特卓博咨询服务有限公司,6000.0
售后在线客服（包住）,北京鸿特卓博咨询服务有限公司,4000.0
活动策划（五险一金）,北京鸿特卓博咨询服务有限公司,5000.0
销售行政专员/助理（良好发展空间）,北京鸿特卓博咨询服务有限公司,7000.0
行政助理/前台,北京鸿特卓博咨询服务有限公司,8000.0
人事助理（双休+五险一金）,北京鸿特卓博咨询服务有限公司,6000.0
会务专员（五险一金）,北京鸿特卓博咨询服务有限公司,7000.0
渠道销售/网络销售（员工旅游）,北京鸿特卓博咨询服务有限公司,6000.0
高级销售代表/销售/销售经理（无责底薪5500）,北京鸿特卓博咨询服务有限公司,5000.0
自媒体运营专员,北京鸿特卓博咨询服务有限公司,6000.0
客服专员（底薪5000+补助）,北京鸿特卓博咨询服务有限公司,6000.0
市场专员（底薪6k+绩效）,北京鸿特卓博咨询服务有限公司,6000.0
办公室助理/文员 基础薪资6000额外加绩效,北京鸿特卓博咨询服务有限公司,4000.0
人力资源专员 人事助理,北京鸿特卓博咨询服务有限公司,4000.0
销售助理/商务支持（基础底薪5500+绩效考核）,北京鸿特卓博咨询服务有限公司,5000.0
客户投诉处理专员,北京鸿特卓博咨询服务有限公司,4000.0
人力资源/人事行政助理/人事助理/人事前台,北京鸿特卓博咨询服务有限公司,5000.0
产品专员,北京鸿特卓博咨询服务有限公司,6000.0
微博等自媒体运营,北京鸿特卓博咨询服务有限公司,5000.0
运营助理/行政专员/市场助理,公司名,0
售后客服,北京鸿特卓博咨询服务有限公司,6000.0
市场专员（年底双薪）,北京鸿特卓博咨询服务有限公司,6000.0
办公室文员,北京鸿特卓博咨询服务有限公司,6000.0
人事 招聘专员/助理 双休,北京鸿特卓博咨询服务有限公司,8000.0
销售助理/商务支持（带薪年假）,北京鸿特卓博咨询服务有限公司,6000.0
电话销售/销售代表/客户经理（绩效奖金）,北京鸿特卓博咨询服务有限公司,6000.0
产品专员/产品经理助理,北京鸿特卓博咨询服务有限公司,6000.0
微博等自媒体运营,北京鸿特卓博咨询服务有限公司,6000.0
运营专员/运营助理/用户运营,北京鸿特卓博咨询服务有限公司,4000.0
售后服务,北京鸿特卓博咨询服务有限公司,5000.0
市场专员（节日福利）,北京鸿特卓博咨询服务有限公司,5000.0
部门助理,北京鸿特卓博咨询服务有限公司,6000.0
行政/文员,北京鸿特卓博咨询服务有限公司,5000.0
客服经理,北京鸿特卓博咨询服务有限公司,5000.0
经理助理/前台文员/客服文员/销售文员,北京鸿特卓博咨询服务有限公司,6000.0
行政/行政专员/助理/行政秘书/行政前台,北京鸿特卓博咨询服务有限公司,5000.0
商务助理/销售行政销售/商务代表/销售代表,北京鸿特卓博咨询服务有限公司,6000.0
电话销售/销售助理/销售顾问/业务员,北京鸿特卓博咨询服务有限公司,5000.0
产品经理助理/专员,北京鸿特卓博咨询服务有限公司,5000.0
微信公众号运营,北京鸿特卓博咨询服务有限公司,5000.0
用户运营专员/助理,北京鸿特卓博咨询服务有限公司,6000.0
售后客服/淘宝客服/电话客服/天猫客服,北京鸿特卓博咨询服务有限公司,6000.0
市场营销专员/市场推广/企划专员/营销,北京鸿特卓博咨询服务有限公司,6000.0
行政秘书/行政前台/行政人事(提供单间宿舍),北京鸿特卓博咨询服务有限公司,5000.0
销售助理/商务支持/销售行政/ 销售代表,北京鸿特卓博咨询服务有限公司,5000.0
人事行政助理,北京鸿特卓博咨询服务有限公司,6000.0
销售助理/商务支持（带薪年假）,北京鸿特卓博咨询服务有限公司,6000.0
产品策划/专员/产品推广/产品经理助理,北京鸿特卓博咨询服务有限公司,5000.0
产品策划专员/产品助理/产品运营/经理助理,北京鸿特卓博咨询服务有限公司,6000.0
微信运营专员/媒体运营/微信营销/运营,北京鸿特卓博咨询服务有限公司,6000.0
内容运营专员/运营策划/市场运营/品牌运营,北京鸿特卓博咨询服务有限公司,6000.0
售前客服/售后客服/淘宝客服/电话客服,北京鸿特卓博咨询服务有限公司,5000.0
市场营销专员/市场推广/企划专员/营销,北京鸿特卓博咨询服务有限公司,6000.0
办公室文员/行政前台/文员/助理/人事文员,北京鸿特卓博咨询服务有限公司,5000.0
行政专员/助理/行政秘书/行政前台/文员,北京鸿特卓博咨询服务有限公司,5000.0
前台行政/行政专员/前台专员/前台客服,北京鸿特卓博咨询服务有限公司,6000.0
商务助理/销售行政销售/商务代表/销售代表,北京鸿特卓博咨询服务有限公司,5000.0
销售顾问/业务员/客户代表/营销/销售内勤,北京鸿特卓博咨询服务有限公司,5000.0
产品助理/产品专员/产品运营/产品策划专员,北京鸿特卓博咨询服务有限公司,6000.0
自媒体运营/内容运营/用户运营/活动运营,北京鸿特卓博咨询服务有限公司,6000.0
运营助理/行政专员/市场助理/市场营销专员,北京鸿特卓博咨询服务有限公司,5000.0
售前客服/售后客服/淘宝客服/电话客服,北京鸿特卓博咨询服务有限公司,6000.0
市场营销专员/企划专员/营销顾问/市场推广,北京鸿特卓博咨询服务有限公司,6000.0
人事/行政/人力资源/人事助理/人事实习,北京鸿特卓博咨询服务有限公司,5000.0
销售代表/销售/业务员/销售顾问/分销,北京鸿特卓博咨询服务有限公司,6000.0
招生顾问 双休 公司提供资源 无责底薪,北京鸿特卓博咨询服务有限公司,5000.0
音乐编辑 双休+五险一金,北京鸿特卓博咨询服务有限公司,5000.0
音乐编辑,北京鸿特卓博咨询服务有限公司,8000.0
技术支持,北京鸿特卓博咨询服务有限公司,5000.0
大望路销售代表,北京鸿特卓博咨询服务有限公司,4300.0
大望路销售代表,公司名,0
大望路销售代表,北京鸿特卓博咨询服务有限公司,4500.0
大望路销售代表,北京鸿特卓博咨询服务有限公司,11000.0
大望路销售代表,北京鸿特卓博咨询服务有限公司,5000.0
发行助理,北京鸿特卓博咨询服务有限公司,5000.0
前台,北京鸿特卓博咨询服务有限公司,6000.0
投标专员,北京鸿特卓博咨询服务有限公司,5000.0
销售助理,北京鸿特卓博咨询服务有限公司,6000.0
客服助理,北京鸿特卓博咨询服务有限公司,4100.0
人事行政专员,北京鸿特卓博咨询服务有限公司,8000.0
空间设计师助理,北京鸿特卓博咨询服务有限公司,5000.0
服务员,北京鸿特卓博咨询服务有限公司,6000.0
策划编辑,北京鸿特卓博咨询服务有限公司,6500.0
实习生,北京鸿特卓博咨询服务有限公司,6500.0
实习生,北京鸿特卓博咨询服务有限公司,6500.0
摄影助理、灯光助理,北京鸿特卓博咨询服务有限公司,8000.0
跟组演员,北京鸿特卓博咨询服务有限公司,5500.0
跟组演员,北京鸿特卓博咨询服务有限公司,4500.0
电影摄影师,北京鸿特卓博咨询服务有限公司,5000.0
商务代表,北京鸿特卓博咨询服务有限公司,4500.0
客服专员,北京鸿特卓博咨询服务有限公司,4500.0
杂志编辑,北京鸿特卓博咨询服务有限公司,4500.0
调度员,北京鸿特卓博咨询服务有限公司,6000.0
高薪聘请保安等服务人员一包吃住,北京鸿特卓博咨询服务有限公司,6500.0
高薪聘请保安等服务人员一包吃住,北京鸿特卓博咨询服务有限公司,6500.0
高薪聘请保安等服务人员一包吃住,北京鸿特卓博咨询服务有限公司,8000.0
高薪聘请保安等服务人员一包吃住,北京鸿特卓博咨询服务有限公司,5500.0
高薪聘请保安等服务人员一包吃住,北京鸿特卓博咨询服务有限公司,6500.0
高薪聘请保安等服务人员一包吃住,北京鸿特卓博咨询服务有限公司,6500.0
高薪聘请保安等服务人员一包吃住,北京鸿特卓博咨询服务有限公司,8000.0
网络主播/网红（可新人）高薪自由,北京江博教育文化交流有限公司,6000.0
网络主播/网红（可新人）高薪自由,北京瑞迪欧文化传播有限责任公司,4000.0
网络主播/网红（可新人）高薪自由,北京瑞迪欧文化传播有限责任公司,4000.0
网络主播/网红（可新人）高薪自由,北京瑞迪欧文化传播有限责任公司,4000.0
网络主播/网红（可新人）高薪自由,北京瑞迪欧文化传播有限责任公司,5000.0
