Total_position,Total_company,Salary_per_month
客服专员/助理,成都隆韵文化传播有限公司,3000.0
办公室助理,成都隆韵文化传播有限公司,10000.0
客服专员/助理（非技术）,成都隆韵文化传播有限公司,15000.0
园长助理,成都隆韵文化传播有限公司,10000.0
客服专员,成都隆韵文化传播有限公司,10000.0
后勤,成都隆韵文化传播有限公司,6000.0
幼儿园实习老师,成都隆韵文化传播有限公司,10000.0
行政文员,成都隆韵文化传播有限公司,10000.0
业务员助理,成都隆韵文化传播有限公司,3000.0
餐厅服务员,成都隆韵文化传播有限公司,10000.0
餐厅服务员,成都隆韵文化传播有限公司,4500.0
餐厅服务员,成都隆韵文化传播有限公司,3000.0
文案编辑,四川德尔特科技有限公司,3000.0
网络销售专员,成都盘古网络有限公司,6000.0
销售助理,成都幕唯影视文化传媒有限公司,2000.0
高薪诚聘lLED销售代表(五险+包住+培训),成都优猎品牌策划有限公司,6000.0
五块石服务员,四川智禾文化传播有限公司,3000.0
双休五险+设计师+大平台,成都天使印象儿童摄影有限公司,4500.0
调度员,汪正影业国际儿童摄影,3000.0
Designer Intern,成都乐之者文化传播有限公司,3000.0
销售代表（无责任底薪2000+五险+包住）,成都哈喽贝比教育咨询有限公司,3000.0
电话销售（无责任底薪2500+五险+包住）,公司名,0
业务员,成都哈喽贝比教育咨询有限公司,2000.0
人事专员（3000-4000）,成都哈喽贝比教育咨询有限公司,3000.0
销售（无责任底薪2000+五险+包住）,成都哈喽贝比教育咨询有限公司,3000.0
高薪诚聘lLED销售代表(五险+包住+培训),四川智禾文化传播有限公司,3000.0
电话销售（无责任底薪2500+五险+包住）,四川智禾文化传播有限公司,3000.0
活动策划执行,成都市览虫闲潭餐饮文化管理有限公司,2400.0
项目助理,成都市览虫闲潭餐饮文化管理有限公司,2400.0
会议主持,成都市览虫闲潭餐饮文化管理有限公司,2400.0
网络销售/成长顾问/网络营销 4000保底,四川新媒源文化传媒有限公司,3000.0
客服助理,四川新媒源文化传媒有限公司,8333.333333333334
文案编辑,成都乐之者文化传播有限公司,3000.0
实习英语助教,成都利路通光电科技有限公司,3000.0
3D 设计师(接受实习),成都市览虫闲潭餐饮文化管理有限公司,2000.0
月薪5000+ 周末双休 带薪年假 节日福利,成都品信威科装饰工程有限公司,6000.0
星探/网络主播经纪人/场控/直播运营（可业余）,成都天使印象儿童摄影有限公司,3000.0
星探/网络主播经纪人/场控/直播运营（可业余）,里贝拉（上海）商务咨询有限公司,2000.0
星探/网络主播经纪人/场控/直播运营（可业余）,成都利路通光电科技有限公司,3000.0
行政专员/助理,成都利路通光电科技有限公司,3000.0
外贸业务员,四川智禾文化传播有限公司,3000.0
市场文案策划,成都利路通光电科技有限公司,3000.0
财务出纳,成都利路通光电科技有限公司,3000.0
部门助理/销售助理,成都利路通光电科技有限公司,3000.0
销售代表,成都利路通光电科技有限公司,3000.0
渠道销售,成都巴风蜀韵农耕文化博览园,2000.0
销售代表/在线销售,四川乐亦品牌营销策划有限公司,2800.0
销售代表/商务代表,四川至诚高节文化传播有限公司,4000.0
税务专员/助理,成都天使印象儿童摄影有限公司,5000.0
司机,成都乐之者文化传播有限公司,3000.0
人事 招聘专员/助理 双休,四川新媒源文化传媒有限公司,3000.0
招聘主管/资深招聘专员,成都佩奇教育咨询有限公司,2000.0
人事行政,成都励程公关营销策划有限公司,2500.0
出纳/财务助理,四川拓美达网络科技有限责任公司,4500.0
行政专员,成都凯迪时尚文化传播有限公司,3000.0
销售数据分析 数据运营,成都凯迪时尚文化传播有限公司,3000.0
外贸业务助理,成都凯迪时尚文化传播有限公司,3000.0
会计 会计助理,成都乐之者文化传播有限公司,3000.0
会计 会计助理,上海百倍丰朴科技有限公司,6000.0
商务专员/助理,上海百倍丰朴科技有限公司,6000.0
网络销售专员,上海百倍丰朴科技有限公司,4000.0
销售专员,上海百倍丰朴科技有限公司,5000.0
面包学徒/糕点学徒,上海百倍丰朴科技有限公司,7000.0
素人主播—艺人方向,上海百倍丰朴科技有限公司,6000.0
项目助理,上海百倍丰朴科技有限公司,8000.0
市场推广经理,上海百倍丰朴科技有限公司,6000.0
电话销售,上海百倍丰朴科技有限公司,6000.0
客户咨询师,上海百倍丰朴科技有限公司,5000.0
商贸销售内勤,上海百倍丰朴科技有限公司,5000.0
电话销售/优秀销售,上海百倍丰朴科技有限公司,6000.0
电话销售,上海百倍丰朴科技有限公司,5000.0
电话采编/美食美旅栏目/电视媒体,上海百倍丰朴科技有限公司,5000.0
美食美旅采编招聘/四川电视台节目,公司名,0
美工,上海百倍丰朴科技有限公司,4000.0
诚聘邀约专员,上海百倍丰朴科技有限公司,6000.0
电话邀约专员,上海百倍丰朴科技有限公司,6000.0
BD推广/销售代表,上海百倍丰朴科技有限公司,5000.0
婚礼销售,上海百倍丰朴科技有限公司,5000.0
婚礼统筹管家,上海百倍丰朴科技有限公司,4000.0
婚礼手绘师,四川新媒源文化传媒有限公司,8333.333333333334
销售主管 综合薪资8K 各类补贴,四川新媒源文化传媒有限公司,8333.333333333334
电话销售（无责底薪2000+高额提成）,成都励合创展企业管理有限公司,2000.0
月薪8000 你敢挑战吗,成都艺繁传媒有限公司,8000.0
急聘销售 月薪轻松过万,四川乐亦品牌营销策划有限公司,2800.0
文案策划助理,四川至诚高节文化传播有限公司,6000.0
(开单快)课程销售/招生顾问+无责底薪+双休,成都泽耀广告有限公司,4500.0
8090你还有梦吗剧组聘演员摄影化妆艺人包食宿,成都泽耀广告有限公司,3000.0
招募全职网络女主播,成都万利传媒有限公司,3000.0
平面设计,成都蜀山印象文化传播有限公司,4000.0
艺人管理,成都蜀山印象文化传播有限公司,4000.0
行政实习生,成都蜀山印象文化传播有限公司,4000.0
高新区丨销售助理双休3K-8K,成都蜀山印象文化传播有限公司,4000.0
高新区丨电销无责底薪3K高提成8K,四川知托付网络科技有限公司,2000.0
电话销售,成都泽耀广告有限公司,5000.0
段子写手,成都泽耀广告有限公司,4500.0
高薪熊猫主播,成都星耀互娱文化传媒有限公司,4500.0
幼教表演老师,成都二十五帧文化传媒有限公司,5000.0
销售助理4000以上,成都二十五帧文化传媒有限公司,2500.0
销售顾问5000以上,成都二十五帧文化传媒有限公司,2000.0
电商客服,四川三得堂文化艺术有限公司,6000.0
新媒体编辑实习专员,成都华麟文化传播有限公司,6000.0
签约喜剧演员（主播.空姐.秘书）,成都华麟文化传播有限公司,6000.0
摄影助理（大理）,成都华麟文化传播有限公司,6000.0
摄影助理（大理）,成都铭轩广告有限公司,2000.0
招聘学徒工/提供岗前实训,成都佩奇教育咨询有限公司,6000.0
招聘CAD制图/设计助理学徒工,成都匠客儿文化传媒有限公司,6000.0
平面设计师（实习）,成都璀璨明鑫文化传播有限公司,3000.0
数据库管理员(实习生),四川富世佳商业管理有限公司,3000.0
化妆师助理,北京热度文化传媒有限公司,5000.0
实习媒介专员（易播网）,成都金音符文化传播有限公司,2500.0
摄像实习生,成都丽焰堂文化传播有限公司,8000.0
创意文案（实习生）,成都丽焰堂文化传播有限公司,8000.0
实习平面设计师,成都丽焰堂文化传播有限公司,6000.0
实习文案,四川富世佳商业管理有限公司,3000.0
插画师,四川寰升文化传媒有限公司,3000.0
包装设计师,四川壹生童真文艺演出有限公司,4500.0
商业空间设计师助理,四川统领企业管理咨询有限公司,4500.0
实习文案,四川统领企业管理咨询有限公司,3000.0
助理AE（客户主管 ）,成都高戈互动品牌营销策划有限公司,2500.0
婚礼主持人,成都聚合互动科技有限公司,0
游戏原画实习,北京龙族星工厂娱乐有限公司,50000.0
策划助理,帆摄影,1500.0
文案策划,帆摄影,1500.0
广告策划实习生,公司名,0
实习编导,四川创意茧教育科技有限公司,0
歌手,四川创意茧教育科技有限公司,0
早教顾问,HBO 黄柏超品牌机构,1000.0
销售专员,成都耀基科技有限公司,1500.0
摄像师,锦江区盘子女人坊摄影服务部,1000.0
实习生（策划执行/设计）,成都传不科技有限公司,1800.0
电商设计师助理,四川时间力量影业有限公司,0
