Total_position,Total_company,Salary_per_month
助理文案（实习生）,深圳市华师兄弟文化传播有限公司,5000.0
汽车服务顾问/前台SA,深圳市华师兄弟文化传播有限公司,6000.0
造价师/预算师,深圳市华师兄弟文化传播有限公司,4000.0
文案/策划,深圳市华师兄弟文化传播有限公司,5000.0
急聘客服专员+待遇从优+周末双休,深圳市华师兄弟文化传播有限公司,5000.0
"3D建模师 Zbrush，MAYA,3DMAX",深圳市华师兄弟文化传播有限公司,5000.0
市场营销专员底薪6K  欢迎应届毕业生 提供住宿,深圳市华师兄弟文化传播有限公司,4000.0
做营销就是选行业和平台  家家顺特种兵团队欢迎你,通众传媒,3500.0
福田特种兵训练营  诚聘各界精英 底薪6K 提供培训,通众传媒,4000.0
乐有家营销团队  招聘特种兵 提供住宿  免费培训,广州市汇志文化传播股份有限公司,4000.0
乐有家总部第二实践基地  诚聘营销精英 大专6000起,深圳市中视互动传媒科技有限公司,8000.0
储备干部训练营  底薪6K  提供培训,深圳市中视互动传媒科技有限公司,8000.0
邮件营销专员,深圳市中视互动传媒科技有限公司,5000.0
客户代表,公司名,0
客服专员,深圳市中视互动传媒科技有限公司,8000.0
国际贸易销售顾问（龙岗）,深圳市中视互动传媒科技有限公司,6000.0
销售行政助理,深圳市中视互动传媒科技有限公司,8000.0
销售代表（深圳总部）,深圳市中视互动传媒科技有限公司,8000.0
Accounts Clerk(财务文员),深圳市中视互动传媒科技有限公司,8000.0
培训助理,深圳市中视互动传媒科技有限公司,4000.0
电话销售,深圳市中视互动传媒科技有限公司,4000.0
业务秘书,深圳市中视互动传媒科技有限公司,8000.0
客户顾问,豪天文化传媒（深圳）有限公司,6000.0
招募营销特种兵  挑战月薪13K的来,深圳市万源达影视传播有限公司,5000.0
产品顾问,深圳市万源达影视传播有限公司,5000.0
销售代表,深圳信念广告有限公司,3000.0
展会实习生,深圳市夜映网络研发科技有限公司,5000.0
影视后期制作,深圳市卓筑文旅设计科技发展有限公司,6000.0
平面设计师（实习生）,深圳市红苹果企业形象策划有限公司,4000.0
文案策划（实习生）,深圳春鼎聚信息技术有限公司,3000.0
助理平面设计师,猫小兜动漫影视（深圳）有限公司,8000.0
工业设计销售专员,深圳市乐有家房产交易有限公司,8000.0
新媒体运营,深圳市乐有家房产交易有限公司,8000.0
新媒体运营实习生,深圳市乐有家房产交易有限公司,8000.0
业务拓展专员,深圳市乐有家房产交易有限公司,8000.0
没经验的也要.免费培训,深圳市乐有家房产交易有限公司,8000.0
免费培训/上岗/舞蹈学员/T台模特/驻场歌手,深圳市乐有家房产交易有限公司,8000.0
无责任底薪6000+提成,环球资源（华南区）,5000.0
1免费培训舞蹈演员模特,环球资源（华南区）,5000.0
1免费培训/舞蹈队友/歌手模特,环球资源（华南区）,5000.0
微信营销包住5000,环球资源（华南区）,5000.0
业务员无责任底薪5k-10k,环球资源（华南区）,4000.0
高薪网络销售推广经理,环球资源（华南区）,8000.0
理财经理,环球资源（华南区）,4000.0
无责5K包吃住销售精英,环球资源（华南区）,5000.0
市场推广专员,环球资源（华南区）,5000.0
销售代表  会务专员   客户经理,环球资源（华南区）,4000.0
部门助理,环球资源（华南区）,5000.0
总监助理,深圳市乐有家房产交易有限公司,8000.0
新媒体运营实习生,腾讯优居,5000.0
蝴蝶梦包食宿高薪诚聘吧台学徒（罗湖）,腾讯优居,5000.0
蝴蝶梦包食宿高薪诚聘西点学徒（罗湖）,深圳市捷旅会展服务有限公司,3000.0
蝴蝶梦包食宿高薪诚聘西点学徒（南山）,深圳市同是文化传播有限公司,3000.0
蝴蝶梦包食宿高薪诚聘收银员（南山）,深圳市同是文化传播有限公司,3000.0
蝴蝶梦包食宿高薪诚聘收银员（罗湖）,深圳市同是文化传播有限公司,3000.0
蝴蝶梦包食宿高薪诚聘服务员（罗湖）,深圳市同是文化传播有限公司,3000.0
蝴蝶梦包食宿高薪诚聘服务员(南山）,深圳市雷骏科技有限公司,4000.0
售后客服,深圳微盐传媒科技有限公司,4000.0
客服服务岗,深圳微盐传媒科技有限公司,2000.0
动画设计/游戏设计作品集专业导师,深圳媒豆网传媒科技有限公司,5000.0
天真蓝naiveblue前台/客服/暖心店员,豪天文化传媒（深圳）有限公司,6000.0
文案策划,豪天文化传媒（深圳）有限公司,6000.0
新媒体运营,豪天文化传媒（深圳）有限公司,6000.0
月薪5千--1万聘广告展会销售代表,豪天文化传媒（深圳）有限公司,6000.0
法务专员,公司名,0
文案（急招）,豪天文化传媒（深圳）有限公司,6000.0
文案编辑/外包写手,鑫商圈集团（深圳）有限公司,6000.0
文案编辑/ 应届毕业生,鑫商圈集团（深圳）有限公司,6000.0
应届毕业生 / 文案编辑,鑫商圈集团（深圳）有限公司,6000.0
抖音/主播,鑫商圈集团（深圳）有限公司,8000.0
文案编辑/应届毕业生,鑫商圈集团（深圳）有限公司,8000.0
配音员,鑫商圈集团（深圳）有限公司,8000.0
自媒体/文员,鑫商圈集团（深圳）有限公司,4000.0
自媒体运营 / 文案编辑,深圳中投风险投资研究发展有限公司,2000.0
卖品专员,深圳中投风险投资研究发展有限公司,6000.0
保底6000+提成，包吃住免费培训,深圳中投风险投资研究发展有限公司,2000.0
礼仪迎宾/T台模特/舞蹈演员/歌手 可接受新人,深圳市蝴蝶梦文化传播有限公司,3300.0
直招模特演员免费培训包吃住保底6000+,深圳市蝴蝶梦文化传播有限公司,3400.0
包吃住保底6000+提成直招无经验舞蹈模特,深圳市蝴蝶梦文化传播有限公司,3400.0
平面模特/舞蹈演员/歌手无经验可免费培训,深圳市蝴蝶梦文化传播有限公司,3500.0
免费培训不收任何费用招聘模特演员,深圳市蝴蝶梦文化传播有限公司,3200.0
招聘0基础舞蹈演员不收任何费用,深圳市蝴蝶梦文化传播有限公司,3200.0
直招礼仪模特舞蹈演员无经验可免费培训,深圳市蝴蝶梦文化传播有限公司,3500.0
诚招歌手演员最低6000保薪+提成包吃住,深圳市恒深创天网络技术有限公司,4500.0
市场专员（实习生）,深圳市恒深创天网络技术有限公司,4500.0
五星度假酒店会籍顾问,深圳市弘象教育咨询有限公司,15000.0
电话销售,天真蓝,4000.0
安装调试员,深圳市盈合数字技术有限公司,5000.0
助理设计,深圳市盈合数字技术有限公司,5000.0
业务员(酒包装),深圳市汇外国际展览广告有限公司,6000.0
互联网广告销售（网易 广点通 新浪）,深圳市猎狐家具设计有限公司,8000.0
广告销售、销售、销售代表、互联网、高薪,深圳市猎狐家具设计有限公司,4000.0
高薪急聘+五险+双休+出国游,弓箭手媒体网络文化（深圳）有限公司,4500.0
项目部助理,弓箭手媒体网络文化（深圳）有限公司,6000.0
设计部助理,弓箭手媒体网络文化（深圳）有限公司,6000.0
英国站亚马逊销售,弓箭手媒体网络文化（深圳）有限公司,8000.0
日本站助理,弓箭手媒体网络文化（深圳）有限公司,6000.0
德语亚马逊销售,弓箭手媒体网络文化（深圳）有限公司,6000.0
视频剪辑,弓箭手媒体网络文化（深圳）有限公司,6000.0
乐高指导师/乐高老师/机器人教师,弓箭手媒体网络文化（深圳）有限公司,6000.0
应届毕业生,ACTO 梦空间影城,3000.0
呼叫中心坐席,深圳巅峰国际影视传媒有限公司,10000.0
广告客户专员/广告销售/媒体媒介,深圳巅峰国际影视传媒有限公司,10000.0
业务文员,深圳巅峰国际影视传媒有限公司,10000.0
实习技术员,深圳巅峰国际影视传媒有限公司,10000.0
行政前台,深圳巅峰国际影视传媒有限公司,8000.0
项目申报专员,深圳巅峰国际影视传媒有限公司,8000.0
呼叫助理（4200+提成奖金）,深圳巅峰国际影视传媒有限公司,8000.0
微信推广专员,深圳巅峰国际影视传媒有限公司,8000.0
新媒体原创编辑,深圳巅峰国际影视传媒有限公司,8000.0
原创编辑,深圳市筑梦公社应用美术设计有限公司,4000.0
HR服务专员,盈盛市场顾问（北京）有限责任公司,7000.0
HR服务专员,盈盛市场顾问（北京）有限责任公司,15000.0
人力资源实习生（深圳）,深圳市利华动画科技视觉机构有限公司,4000.0
艺术培训生,深圳市晟弘包装设计有限公司,3000.0
托管辅导老师,公司名,0
保洁员,深圳市晟弘包装设计有限公司,4000.0
软件UI设计师 分配股权,深圳市博凯网络技术有限公司,10000.0
初级媒体软件设计专员 可培养,深圳市博凯网络技术有限公司,4000.0
互联网广告设计学徒 双休+提成,深圳市博凯网络技术有限公司,10000.0
广告动漫设计师及助理 带薪实习,深圳市名晟展览展示有限公司,3000.0
Html5设计带薪学徒-包吃住,深圳市名晟展览展示有限公司,3000.0
电商店长特聘实训助理,深圳市司沃康科技有限公司,8000.0
软件设计助理 可接受美工转行,深圳市司沃康科技有限公司,4500.0
电商美工学徒 月奖金2K起步,深圳市司沃康科技有限公司,8000.0
初级媒体软件设计专员 可培养,巨人媒体网络文化（深圳）有限公司,4500.0
广告动漫设计师及助理 带薪实习,深圳市巴博文化传播有限公司,4000.0
应届毕业生 储备干部,深圳市华巨臣实业有限公司,4500.0
生产普工 学徒工 普工 （福田区）,深圳市华巨臣实业有限公司,3500.0
应届毕业生 储备干部,深圳市康盛创想电子商务有限公司,6000.0
应届毕业生 储备干部 实习生(福田区）,深圳市三易灯箱制作有限责任公司,3000.0
应届毕业生 储备干部,深圳市三易灯箱制作有限责任公司,4000.0
生产普工 学徒工 普工 （福田区）,深圳市新曙光知识产权服务有限公司,4500.0
应届毕业生 储备干部,深圳市新曙光知识产权服务有限公司,10000.0
生产普工 学徒工 普工 （福田区）,锋镝传媒（深圳）有限公司,4000.0
应届毕业生 储备干部,深圳百墨文化有限公司,4000.0
应届毕业生 储备干部,深圳百墨文化有限公司,5000.0
生产普工 学徒工 普工 （福田区）,深圳百墨文化有限公司,5000.0
应届毕业生 储备干部,上海艺言堂形象策划有限公司,4500.0
应届毕业生储备干部设备工程师,上海艺言堂形象策划有限公司,4500.0
应届毕业生储备干部设备工程师,上海艺言堂形象策划有限公司,2200.0
应届毕业生 储备干部,深圳市新成创汇投资发展有限公司,2100.0
高薪招聘外贸业务员 外贸跟单,深圳市新成创汇投资发展有限公司,3500.0
喷绘公司学徒，平面制作学徒，技术学徒,深圳市新成创汇投资发展有限公司,3000.0
生产普工 学徒工 普工 （福田区）,深圳电酷电子商务有限公司,4500.0
应届毕业生 储备干部 实习生,深圳电酷电子商务有限公司,4500.0
应届毕业生 储备干部,深圳电酷电子商务有限公司,4500.0
生产部员工 技术员 普工 （福田区）,深圳电酷电子商务有限公司,4500.0
应届毕业生 储备干部,深圳市鼎级软件科技有限公司,4500.0
高薪招聘外贸业务员 外贸跟单,深圳市鼎级软件科技有限公司,3000.0
生产普工 学徒工 普工 （福田区）,深圳市鼎级软件科技有限公司,4500.0
喷绘公司学徒，平面制作学徒，技术学徒,深圳市鼎级软件科技有限公司,4500.0
生产普工 学徒工 普工 （福田区）,深圳市帝景天下广告传媒有限公司,4500.0
高薪招聘外贸业务员 外贸跟单,深圳市帝景天下广告传媒有限公司,4500.0
应届毕业生储备干部设备工程师,深圳市生彩广告有限公司,3000.0
跟单员客服代表销售文员,深圳市生彩广告有限公司,4500.0
高薪招聘外贸业务员 外贸跟单,深圳市生彩广告有限公司,3000.0
应届毕业生储备干部设备工程师,深圳市生彩广告有限公司,3000.0
应届毕业生 储备干部,深圳市生彩广告有限公司,3000.0
应届毕业生 储备干部,深圳市生彩广告有限公司,4500.0
销售管理培训生,深圳市生彩广告有限公司,3000.0
前台行政专员,深圳市生彩广告有限公司,4500.0
销售助理,深圳市生彩广告有限公司,3000.0
春季热招 测试储备人员 零基础,深圳市生彩广告有限公司,3000.0
西西弗书店-店员（深圳益田假日广场店）,深圳市生彩广告有限公司,4500.0
春季热招测试储备工程师 零基础,深圳市生彩广告有限公司,3000.0
销售经理,公司名,0
销售代表（高薪高提成、月均8K+）,深圳市生彩广告有限公司,6000.0
艺人经纪助理,深圳市生彩广告有限公司,6000.0
练习生统筹,深圳市生彩广告有限公司,3000.0
前台文员,深圳市生彩广告有限公司,10000.0
销售顾问,深圳市生彩广告有限公司,4500.0
美术企划 服装造型编辑,深圳市生彩广告有限公司,4500.0
美術/攝影/造型/實習生,深圳市生彩广告有限公司,3000.0
储备干部,深圳市生彩广告有限公司,6000.0
龙华：高薪急聘英语口语老师（英语老师成人英语老师）,深圳市生彩广告有限公司,4500.0
英语讲师（底薪+课酬+奖励）,深圳市生彩广告有限公司,3000.0
行政前台,深圳市生彩广告有限公司,10000.0
各专业少儿美术老师,深圳市生彩广告有限公司,4500.0
应届毕业生/大学上团队/零成本创业/大公司大平台,深圳市生彩广告有限公司,4500.0
电话销售/干销售轻轻松松月入过万/买房买车不是梦,深圳市生彩广告有限公司,4500.0
招新手销售/底薪5500免单入职专人带教,深圳市生彩广告有限公司,10000.0
电话销售/春节前后找工作/工资高福利好,深圳市生彩广告有限公司,6000.0
电话销售/幸福是奋斗出来的/月薪过万不是梦,深圳市生彩广告有限公司,8000.0
应届毕业生/团队年轻有活力/团队协作性强月综合8K以上,深圳市生彩广告有限公司,10000.0
销售助理/一年买车两年买房/轻松月入过万/五险一金,深圳市生彩广告有限公司,6000.0
销售顾问/春节招聘季底薪5500+提成无需经验,深圳市生彩广告有限公司,4500.0
销售/销售代表,深圳市生彩广告有限公司,3000.0
销售/销售代表,深圳大欢喜文化艺术有限公司,6000.0
销售/销售代表,深圳大欢喜文化艺术有限公司,4500.0
销售/销售代表(微信&京东）,深圳大欢喜文化艺术有限公司,6000.0
销售/销售代表,深圳电酷电子商务有限公司,3500.0
销售/客户代表,重庆西西弗文化传播有限公司,3800.0
销售/销售代表（互联网）,深圳市鼎级软件科技有限公司,3500.0
商务代表,东方福利网,8333.333333333334
储备干部（公司战略级岗位）,深圳爱飞扬信息科技有限公司,6000.0
销售/销售代表（京东项目）,深圳一止上文化传播有限公司,4500.0
销售/商务代表,深圳一止上文化传播有限公司,4500.0
销售/销售代表（互联网+）,深圳一止上文化传播有限公司,4500.0
策划助理,东方福利网,8333.333333333334
平面设计师,深圳市诺亚大象创意广告有限公司,6000.0
l免费培训舞蹈演员模特 包吃住,深圳市诺亚大象创意广告有限公司,0
l免费培训舞蹈演员模特包吃住底薪6K,深圳春鼎聚信息技术有限公司,4000.0
演艺厅礼仪模特 舞蹈驻唱8k包吃住#,深圳市维特教育培训有限公司,9166.666666666666
销售代表（包住）,深圳市维特教育培训有限公司,6000.0
1免费培训舞蹈队友歌手模特,深圳市调色盘文化发展有限公司,4500.0
1零基础舞蹈队员歌手模特,深圳市调色盘文化发展有限公司,6000.0
1免费培训/舞蹈/模特/歌手,深圳市乐有家控股集团有限公司,5500.0
免费培训/舞蹈队友/歌手/模特,深圳市乐有家控股集团有限公司,4000.0
1免费培训/舞蹈队友/歌手模特,深圳市乐有家控股集团有限公司,5000.0
免费培训/上岗/舞蹈学员/T台模特/驻场歌手,深圳市乐有家控股集团有限公司,4000.0
1免费培训/舞蹈队友/歌手模特,深圳市乐有家控股集团有限公司,5500.0
I免费培训舞蹈队员模特歌手,深圳市乐有家控股集团有限公司,5500.0
免费培训/舞蹈队友/歌手/模特,深圳市乐有家控股集团有限公司,4300.0
UI设计师助理/包住/双休,深圳市乐有家控股集团有限公司,4000.0
平面设计助理双休无经验,深圳市中视互动传媒科技有限公司,8000.0
初级软件测试助理/无经验,深圳市中视互动传媒科技有限公司,4000.0
平面设计助理/双休/五险5k,公司名,0
5k美工设计实习生,深圳市中视互动传媒科技有限公司,8000.0
3D游戏测试体验员数名,深圳市中视互动传媒科技有限公司,8000.0
网站制作/设计师（储备干部）,深圳市中视互动传媒科技有限公司,8000.0
美工设计实习生,深圳市中视互动传媒科技有限公司,4000.0
采购助理,深圳市中视互动传媒科技有限公司,8000.0
多媒体制作/设计,深圳市中视互动传媒科技有限公司,6000.0
免费培训舞蹈 模特歌手+吃住薪资8000.,深圳市中视互动传媒科技有限公司,8000.0
可培训驻场舞蹈 模特歌手保底6k包吃住.,深圳市中视互动传媒科技有限公司,8000.0
可培训舞台演出模特 舞蹈 歌手高薪急聘8000.,深圳市中视互动传媒科技有限公司,8000.0
急聘礼仪时装模特 舞蹈伴舞待遇高可新人培训.,深圳市中视互动传媒科技有限公司,8000.0
直聘驻场舞蹈演员伴舞免费培训上岗保底6k.,深圳善禾益品牌管理有限公司,3000.0
急需驻场模特走秀 舞蹈演员多名保底6k+吃住.,深圳善禾益品牌管理有限公司,4500.0
高端演艺场所模特 驻唱舞蹈高薪8k待遇优越.,豪天文化传媒（深圳）有限公司,6000.0
可新人舞蹈队员保底6k十天一结包吃住丨,豪天文化传媒（深圳）有限公司,6000.0
直招演艺场所模特 舞蹈伴舞歌手高薪8000+食宿.,极致文化传媒（深圳）有限公司,10000.0
客服代表 （应届生均可）,深圳市今日快递广告策划有限公司,4000.0
储备干部+周末双休,豪天文化传媒（深圳）有限公司,6000.0
主持人主播（欢迎新人）,豪天文化传媒（深圳）有限公司,6000.0
网络公关,豪天文化传媒（深圳）有限公司,6000.0
市场助理,豪天文化传媒（深圳）有限公司,6000.0
摄影师,豪天文化传媒（深圳）有限公司,6000.0
摄影师,豪天文化传媒（深圳）有限公司,6000.0
声乐导师,豪天文化传媒（深圳）有限公司,6000.0
市场经理,豪天文化传媒（深圳）有限公司,6000.0
爵士舞老师,豪天文化传媒（深圳）有限公司,6000.0
市场助理,深圳市柏林影视科技有限公司,4500.0
童星经纪人,深圳市柏林影视科技有限公司,4500.0
声乐导师,深圳市柏林影视科技有限公司,4500.0
街舞老师,深圳市柏林影视科技有限公司,4500.0
少儿助教,深圳市柏林影视科技有限公司,4500.0
微商城小程序销售代表,深圳市柏林影视科技有限公司,4500.0
电话销售,深圳市柏林影视科技有限公司,4500.0
大客户销售,深圳市柏林影视科技有限公司,4500.0
外贸跟单员可接收应届毕业生,深圳市柏林影视科技有限公司,4500.0
英语教师-招毕业生,深圳市柏林影视科技有限公司,4500.0
英语教师-接收毕业生,极致文化传媒（深圳）有限公司,10000.0
英语老师-高薪 毕业生,极致文化传媒（深圳）有限公司,10000.0
教务老师-毕业生优先,极致文化传媒（深圳）有限公司,10000.0
英语 助教-诚聘毕业生,极致文化传媒（深圳）有限公司,10000.0
英语教师-招毕业生,极致文化传媒（深圳）有限公司,10000.0
幼教英语老师-招毕业生,极致文化传媒（深圳）有限公司,10000.0
可新人包吃住舞蹈队员保底6k丨,极致文化传媒（深圳）有限公司,10000.0
驻场舞蹈演员 伴舞保底6-8k待遇优越.,极致文化传媒（深圳）有限公司,10000.0
急聘驻场时装模特 舞蹈演员保底6k包吃住#,极致文化传媒（深圳）有限公司,10000.0
急聘演艺场舞蹈 驻唱歌手 模特可新人高薪待遇,深圳结果营销文化传播有限公司,4000.0
高薪急聘驻唱歌手 有无经验均可保底6k包吃住,深圳春鼎聚信息技术有限公司,4000.0
直聘舞台舞蹈演员 模特歌手可新人8000包吃住.,深圳纵横蜂巢传媒有限公司,10000.0
高薪急聘T台时装模特可新人8-10k加提成包吃住.,深圳市时代华娱文化传媒有限公司,3000.0
急招可新人模特 舞蹈伴舞高薪8k包吃住丨,深圳市时代华娱文化传媒有限公司,8000.0
市场精英,深圳市时代华娱文化传媒有限公司,5000.0
少儿星探,公司名,0
市场助理,深圳市时代华娱文化传媒有限公司,4000.0
市场助理,深圳市时代华娱文化传媒有限公司,3000.0
销售专员,深圳市时代华娱文化传媒有限公司,10000.0
市场销售助理,深圳市时代华娱文化传媒有限公司,4000.0
市场推广专员,深圳市时代华娱文化传媒有限公司,8000.0
班主任,深圳市时代华娱文化传媒有限公司,8000.0
前台接待,深圳市时代华娱文化传媒有限公司,3000.0
前台接待,深圳市时代华娱文化传媒有限公司,4000.0
市场销售助理,深圳市时代华娱文化传媒有限公司,4000.0
市场专员,深圳市清如许科技文化有限公司,3000.0
高薪聘市场专员,深圳市清如许科技文化有限公司,3000.0
视频剪辑,东方福利网,8333.333333333334
客服专员,深圳市特美工艺品有限公司,4500.0
记者/采集,深圳市童心爱文化传播有限责任公司,8000.0
少儿课程顾问（宝安书城沙井）,深圳市童心爱文化传播有限责任公司,8000.0
包吃住+双休淘宝运营专员,深圳市童心爱文化传播有限责任公司,8000.0
销售代表,深圳市童心爱文化传播有限责任公司,6000.0
古筝老师助教,深圳市童心爱文化传播有限责任公司,8000.0
急聘演艺场舞蹈演员 伴舞可新人8k包吃住.,深圳市童心爱文化传播有限责任公司,8000.0
演艺吧十天一结高薪急聘驻场歌手8k包吃住.,深圳市童心爱文化传播有限责任公司,8000.0
急招舞蹈伴舞/时装模特可零基础8k包吃住#,极致文化传媒（深圳）有限公司,10000.0
可新人驻场T台礼仪模特走秀薪资8k包吃住#,极致文化传媒（深圳）有限公司,10000.0
可零基础驻唱 舞蹈演员伴舞团十天一结保底6k包吃住#,极致文化传媒（深圳）有限公司,10000.0
演艺吧舞蹈演员礼仪模特驻唱歌手可新人8-10k包吃住#,极致文化传媒（深圳）有限公司,10000.0
可新人礼仪迎宾 时装模特十天一结保底6k包吃住#,极致文化传媒（深圳）有限公司,10000.0
演艺场可新人驻场歌手主持人薪资8k包吃住#,极致文化传媒（深圳）有限公司,10000.0
急招可零基础舞蹈演员舞伴保底6-8k包吃住,极致文化传媒（深圳）有限公司,10000.0
十天一结时装模特包吃住保底6k可新人#,极致文化传媒（深圳）有限公司,10000.0
互联网广告设计学徒 双休+提成,深圳市天盛嘉禾文化传媒有限公司,5000.0
手机UI设计员（优秀者分配股权）,深圳市天盛嘉禾文化传媒有限公司,5000.0
平面/网页设计助理 不加班 5K,深圳市天盛嘉禾文化传媒有限公司,5000.0
包吃住+双休 淘宝美工学徒兼客服,深圳市天盛嘉禾文化传媒有限公司,5000.0
可新人T台模特/舞蹈演员保底6千加提成+包吃住#,深圳市天盛嘉禾文化传媒有限公司,5000.0
零基础时装T台模特保底6k包吃住可新人丨,深圳市天盛嘉禾文化传媒有限公司,5000.0
可新人舞蹈演员十天一结包吃住保底6k#,深圳市天盛嘉禾文化传媒有限公司,5000.0
公司直招演艺厅礼仪模特接待保底6k加提成#,深圳市天盛嘉禾文化传媒有限公司,3000.0
零基础免费培训舞蹈演员时装模特歌手保底6k,深圳市天盛嘉禾文化传媒有限公司,4500.0
驻场时装T台模特可新人包吃住保底6k丨,深圳市天盛嘉禾文化传媒有限公司,4500.0
直招演艺舞台礼仪模特可新人保底6k#,深圳市天盛嘉禾文化传媒有限公司,5000.0
直招礼仪时装T台模特可新人包吃住保底6k,深圳市天盛嘉禾文化传媒有限公司,5000.0
高薪直招可新人舞蹈队员包吃住保底6k,深圳市天盛嘉禾文化传媒有限公司,5000.0
高薪直招可新人舞蹈演员歌手时装模特#,巨人媒体网络文化（深圳）有限公司,6000.0
直招演艺厅礼仪模特可新人保底6k包吃住#,深圳北斗星光文化传媒有限公司,3000.0
可新人舞台驻唱歌手包吃住保底6k丨,深圳北斗星光文化传媒有限公司,5000.0
可新人驻场舞蹈演员包吃住保底6k丨,深圳书城培训中心,3000.0
可新人时装T台模特秀保底6k包吃住丨,深圳市帝景天下广告传媒有限公司,4500.0
视频剪辑,东方福利网,8333.333333333334
银行渠道专员,深圳韵诚文化传播有限公司,8000.0
年薪10万 网络主持人,极致文化传媒（深圳）有限公司,10000.0
办公室助理实习生-提供转正,极致文化传媒（深圳）有限公司,10000.0
舞蹈老师（中国、芭蕾、拉丁、爵士、街舞）,公司名,0
少儿播音主持老师,极致文化传媒（深圳）有限公司,10000.0
少儿模特老师,极致文化传媒（深圳）有限公司,10000.0
文案编辑/文案策划,极致文化传媒（深圳）有限公司,10000.0
人事专员人事主管,极致文化传媒（深圳）有限公司,10000.0
文案兼助理,极致文化传媒（深圳）有限公司,10000.0
市场专员,极致文化传媒（深圳）有限公司,10000.0
乐高老师,极致文化传媒（深圳）有限公司,10000.0
电话销售/月5000急招新手/一年买车买房/全程带教,极致文化传媒（深圳）有限公司,10000.0
电话销售/新手底薪5000/免单入职/五险一金,深圳市鼎级软件科技有限公司,3000.0
电话销售/年薪10万-15万/吃苦耐劳优先/无需经验,深圳市鼎级软件科技有限公司,4500.0
电话销售底薪4300+提成无销售经验优先/五险一金包住,深圳电酷电子商务有限公司,4500.0
电话销售/月5000急招新手/公司直招无需任何费用,深圳电酷电子商务有限公司,4500.0
电话销售/月5000急招新手/公司直招无需任何费用,极致文化传媒（深圳）有限公司,10000.0
电话销售/急招电话销售底薪5000,极致文化传媒（深圳）有限公司,10000.0
急招新手销售/五险一金高薪月入过万,极致文化传媒（深圳）有限公司,10000.0
电话销售/底薪5500月撸起袖子加油干入过万不是梦,极致文化传媒（深圳）有限公司,10000.0
网络客服销售/做销售一年买车两年买房三年五子登科,极致文化传媒（深圳）有限公司,10000.0
电话销售/月5000急招新手/公司直招无需任何费用,极致文化传媒（深圳）有限公司,10000.0
电话销售/免单入职/专业带教/免费培训月入过万不是梦,极致文化传媒（深圳）有限公司,10000.0
急招电话销售/网络销售/保底4300五险一金/15号发公司,极致文化传媒（深圳）有限公司,10000.0
急招新手销售/底薪5500起一年买房两年买车,极致文化传媒（深圳）有限公司,10000.0
销售顾问/底薪5000招新手/专业培训专人带教,极致文化传媒（深圳）有限公司,10000.0
电话网络销售/急招销售助理/保底4300+绩效,极致文化传媒（深圳）有限公司,10000.0
招新手销售4300底薪专人带教免费培训应届生优先,极致文化传媒（深圳）有限公司,10000.0
应届毕业生/底薪5000-8000创业型团队/吃苦耐劳优先,极致文化传媒（深圳）有限公司,10000.0
网络销售/底薪5500起一年买车两年买房/,极致文化传媒（深圳）有限公司,10000.0
急招销售/负责电话邀约/网络月薪4300起/早九晚六,巨人媒体网络文化（深圳）有限公司,6000.0
电话销售/急招新手高薪5.5K+提成/应届生优先,深圳大欢喜文化艺术有限公司,8000.0
电话销售/元宵后急聘新手无责任底薪4.5K+提成,深圳纵横蜂巢传媒有限公司,10000.0
应届毕业生/零成本创业80后90后青年军团/无限发展空间,深圳市上书房信息咨询有限公司,2000.0
电话销售/年薪10万起/无需经验/无需学历/吃苦耐劳优先,深圳市魔天文化传播有限公司,8000.0
电话销售/月5000急招新手/公司直招无需任何费用,深圳市魔天文化传播有限公司,15000.0
急招销售/五险一金/底薪4300+提成轻轻松松月入过万,深圳市魔天文化传播有限公司,8000.0
电话网络销售/急招销售助理/保底4300+提成绩效,深圳市魔天文化传播有限公司,4000.0
电话销售/急招销售底薪5500/熟手底薪加提成月入过万,深圳市魔天文化传播有限公司,4000.0
电话销售/销售是一个朝阳行业一年买房一年买车,财富文化产业（深圳）有限公司,5000.0
网络销售/三月阳春招聘季/底薪4300起/只招新手,深圳市广优文化艺术有限公司,4500.0
2018年毕业生书法教师储备,深圳市乐启发文化传播有限公司,3000.0
少儿书法教师,深圳市乐有家控股集团有限公司,5000.0
书法助教,深圳市乐有家控股集团有限公司,4300.0
年薪10万 包住 主持人,深圳市乐有家控股集团有限公司,4000.0
资料录入员+早九晚六双休+五险一金,深圳市乐有家控股集团有限公司,4300.0
诚聘演员（跟组，群演）可签约,深圳市乐有家控股集团有限公司,4000.0
巨作招募演员艺人（可培训签约）,深圳市乐有家控股集团有限公司,5000.0
免费培训舞蹈演员 包吃住  底薪6000+提成,深圳市乐有家控股集团有限公司,5000.0
写字楼办公高薪包住急聘置业顾问,深圳市乐有家控股集团有限公司,5500.0
动漫软件广告设计 不加班  双休,深圳市乐有家控股集团有限公司,4000.0
电商初级运营专员 年底分红,深圳市乐有家控股集团有限公司,4000.0
游戏界面设计实习生 转正包吃住,深圳市乐有家控股集团有限公司,5000.0
招聘数据库专员 高底薪+3K提成,深圳市乐有家控股集团有限公司,4000.0
网络销售专员,公司名,0
销售代表无责底薪3K+提成,深圳市乐有家控股集团有限公司,4000.0
实习业务员,深圳市乐有家控股集团有限公司,5000.0
诚聘销售精英包住,深圳市乐有家控股集团有限公司,5000.0
