Total_position,Total_company,Salary_per_month
应届毕业生专招，无须经验（广州）,广州市光悦展览服务有限公司,3000.0
应届毕业生专招，无须经验（广州）,广州大祝展览装饰工程有限公司,3750.0
应届毕业生专招，无须经验（广州）,广东佳丰兆投资控股有限公司,5000.0
应届毕业生专招，无须经验，带薪培训+高提成,广东佳丰兆投资控股有限公司,8000.0
应届毕业生专招，无须经验，底薪4100+高提成（广州）,广州市世纪兆业经济发展有限公司,3000.0
美工设计专员,广州市世纪兆业经济发展有限公司,2000.0
室内设计师助理,广州市世纪兆业经济发展有限公司,3000.0
急招广告设计师,广州市世纪兆业经济发展有限公司,2000.0
业务员,广州市世纪兆业经济发展有限公司,4500.0
跟单客服,广州市世纪兆业经济发展有限公司,4500.0
文案/策划,广州市世纪兆业经济发展有限公司,2000.0
文案策划,广东典星信息科技有限公司,5000.0
前台接待,广州粤纵广告有限公司,4000.0
无责任底薪+高提成销售精英,广州市汇志文化传播股份有限公司,3000.0
销售客服（湖北孝昌公司上班）,广州市汇志文化传播股份有限公司,3000.0
在线客服(湖北孝昌公司上班）,广州小目标信息科技有限公司,6000.0
客服代表（湖北孝昌公司上班）,广州小目标信息科技有限公司,6000.0
喷画操机人员,广州市天诺营销策划有限公司,2000.0
平面设计（欢迎应届生）,北京华兴汇河文化交流有限公司,4500.0
竞价专员（欢迎应届生）,北京华兴汇河文化交流有限公司,4100.0
销售代表(薪资5000-50000),北京华兴汇河文化交流有限公司,4500.0
服务专员,北京华兴汇河文化交流有限公司,4500.0
调度文员,北京华兴汇河文化交流有限公司,4100.0
淘宝客服,北京华兴汇河文化交流有限公司,4500.0
招生顾问,北京华兴汇河文化交流有限公司,4500.0
人事行政实习生,广州星润文化传媒有限公司,10000.0
销售顾问（广告）,广州星润文化传媒有限公司,8000.0
楼宇开发专员,广州富湾贸易有限公司,6666.666666666666
平面设计,广州市西图展示设计有限公司,3000.0
前台文员+包住+饭补（可实习）,广州影院帮信息技术有限公司,3000.0
搭配客服人员,广州影院帮信息技术有限公司,2000.0
平面设计实习生,广州影院帮信息技术有限公司,2000.0
服装搭配助理,广州畅想影业传媒有限公司,2000.0
摄影师助理,广州畅想影业传媒有限公司,2000.0
市场部在校学生实习/临时工,广州畅想影业传媒有限公司,2000.0
销售部实习生,上海东藏文化传播有限公司,4500.0
外贸业务员/外贸专员,上海东藏文化传播有限公司,3000.0
外贸/贸易专员/助理,广州宣威广告有限公司,4000.0
设计师助理：,北京华兴汇河文化交流有限公司,4100.0
人力资源助理（应届亦可）,北京华兴汇河文化交流有限公司,4100.0
财务实习生,北京华兴汇河文化交流有限公司,4100.0
策划（实习生）,北京华兴汇河文化交流有限公司,4100.0
广告客服,北京华兴汇河文化交流有限公司,4100.0
媒介专员,广州众道信息科技有限公司,4000.0
电话客服专员,唐彩广告,3500.0
客服助理（行政上班时间）,唐彩广告,4500.0
媒介专员（信息流渠道对接）,唐彩广告,3000.0
客服专员,唐彩广告,3500.0
媒介专员,唐彩广告,3500.0
销售代表（底薪+提成+五险）,公司名,0
行政出纳（近地铁+福利好）,唐彩广告,4500.0
管理培训生（本科）,广州高博斯文化发展有限公司,3000.0
实习生无经验带薪培训,广州高博斯文化发展有限公司,6000.0
5k至8k高薪急聘销售（双休+高提成）,广州招商帮传媒有限公司,3000.0
视频工程师,广州招商帮传媒有限公司,2500.0
市场拓展专员,广州招商帮传媒有限公司,3000.0
市场业务员,广州彩色王广告有限公司,4500.0
业务代表,广州招商帮传媒有限公司,4000.0
市场助理,广州招商帮传媒有限公司,3000.0
销售业务员,广州招商帮传媒有限公司,5000.0
商务专员/招投标专员,广州大象映画摄影有限公司,3000.0
会计助理,广州大象映画摄影有限公司,3000.0
实习会计,广州天鹰喷绘有限公司,3200.0
工商外勤,广州朝野文化发展有限公司,4000.0
文员,广州朝野文化发展有限公司,2000.0
市场营销专员,广州元贞广告有限公司,5000.0
互联网大平台广告营销（六险一金+双休）,广州元贞广告有限公司,4000.0
信息流媒体运营（周末双休）,广州市妍艺文化传播有限公司,3500.0
美工设计（信息流广告方面）,广东木子企画广告传播有限公司,2000.0
互联网销售,广东木子企画广告传播有限公司,2000.0
销售代表,广东木子企画广告传播有限公司,2000.0
粤语文员/在线+双休+五险一金,广东木子企画广告传播有限公司,2000.0
技术售后支持/售后客服,广东木子企画广告传播有限公司,2000.0
SEO专员（包吃住）,广州佳美展览有限公司,2000.0
支付宝口碑销售助理（无需经验）,广州佳美展览有限公司,2000.0
销售代表,广州市白云区石井鼎艺招牌制造厂,4000.0
普工,广州市白云区石井鼎艺招牌制造厂,4000.0
普工,广州火山歌文化产业发展有限公司,3000.0
开料工,广东咏声动漫股份有限公司,3500.0
开料工,广东咏声动漫股份有限公司,2000.0
开料工,广东咏声动漫股份有限公司,2000.0
普工,广州源众广告有限公司,6000.0
开料工,广州源众广告有限公司,6000.0
普工,广州源众广告有限公司,6000.0
普工,广州源众广告有限公司,6000.0
开料工,广州源众广告有限公司,6000.0
助理实习生,广州源众广告有限公司,6000.0
市场督导,广州源众广告有限公司,6000.0
招聘助理（市场部）,中关村在线,8000.0
展会招商专员应届毕业生（高薪诚聘）,中关村在线,3000.0
平面设计师,广州青葱贸易有限公司,3000.0
酷狗直播,广东微米文化传播有限公司,4500.0
酷狗主播,广东微米文化传播有限公司,6000.0
酷狗主播,广东广播电视台南方购物,4000.0
才艺主播,广州集集昇电子科技有限公司,5000.0
秀场主播,广州集集昇电子科技有限公司,6000.0
酷狗主播,广州集集昇电子科技有限公司,5000.0
酷狗主播,广东博艺广告有限公司,3000.0
才艺唱歌主播,广州市奥纳电子工程有限公司,3500.0
招酷狗主播,广州市奥纳电子工程有限公司,3000.0
音乐主播,公司名,0
音乐主播,广东恢宏广告有限公司,2000.0
营销顾问（微博广告+晋升空间大）,广东恢宏广告有限公司,2000.0
广告销售（朋友圈广告+高提成）,广东恢宏广告有限公司,3000.0
媒介销售（团队优秀+晋升空间大）,广东恢宏广告有限公司,3000.0
腾讯广告营销顾问（资源整合+平台好）,广东恢宏广告有限公司,5000.0
网络主播 模特,广州松树网络科技有限公司,2000.0
网红主播,广州松树网络科技有限公司,3000.0
酷狗直播,广州松树网络科技有限公司,3000.0
广告审核专员,广州松树网络科技有限公司,2000.0
互联网广告销售（we want you）,广州一特信息科技有限公司,3000.0
人事专员（招聘方向）,广州市墨璃艺术有限公司,3000.0
招聘专员（平台好+团队优秀）,广州市墨璃艺术有限公司,3500.0
广告销售（平台好+晋升快+高提成）,广州迪智尼文化传播有限公司,3500.0
网络主播,广州友腾网络科技有限公司,4500.0
销售专员（无责任底薪+高提成）,广州市千视文化传媒有限公司,6000.0
销售经理、销售代表,广州市创笙演出器材有限公司,2000.0
发帖文员/编辑文员（实习生应届生）,广州市创笙演出器材有限公司,2800.0
计算机文员（接受实习生应届生）,广州市创笙演出器材有限公司,3000.0
计算机文员/推广助理/实习生/应届生/文员,广州市创笙演出器材有限公司,3000.0
广告投放,广州市创笙演出器材有限公司,3000.0
总经理助理,广州市创笙演出器材有限公司,3000.0
展览电话销售,广州市创笙演出器材有限公司,3000.0
seo网络推广专员（无经验亦可）,广州市创笙演出器材有限公司,2800.0
电话销售顾问,广州市创笙演出器材有限公司,3000.0
电话销售,广州市创笙演出器材有限公司,3000.0
销售专员（无经验亦可）,广州市盛世蓝创企业管理有限公司,2500.0
电话邀约专员 无责任底薪3000+,广州市盛世蓝创企业管理有限公司,3000.0
网络推广专员 应届毕业生亦可,广州市盛世蓝创企业管理有限公司,3000.0
电话销售,广州爱奇展览股份有限公司,6000.0
空间设计师,广州枫烨展览服务有限公司,4000.0
系统集成工程师,广州兰思星文化传播有限公司,6000.0
编导,广州兰思星文化传播有限公司,6000.0
策划,广州兰思星文化传播有限公司,6000.0
科技馆展览店员/营业员,广州兰思星文化传播有限公司,6000.0
实习生（人力/行政）,广州兰思星文化传播有限公司,6000.0
实习（策划）,广州兰思星文化传播有限公司,6000.0
销售代表,广州兰思星文化传播有限公司,6000.0
诚招销售代表高提成,广州兰思星文化传播有限公司,4500.0
销售专员,广州兰思星文化传播有限公司,8000.0
高薪急聘销售代表，销售专员,广州兰思星文化传播有限公司,5000.0
销售顾问,广州兰思星文化传播有限公司,5000.0
电话招商专员,广州橙子网络科技有限公司,6000.0
销售代表,广州橙子网络科技有限公司,6000.0
电话销售,广州橙子网络科技有限公司,6000.0
电话招商专员,广州橙子网络科技有限公司,6000.0
电话客服专员,广州兰思星文化传播有限公司,6000.0
电话销售,广州兰思星文化传播有限公司,8000.0
销售顾问,广州兰思星文化传播有限公司,6000.0
淘宝美工,广州橙子网络科技有限公司,3000.0
销售代表,广州橙子网络科技有限公司,6000.0
销售管理培训生,公司名,0
装修工程接单员,广州橙子网络科技有限公司,4500.0
行政后勤岗（双休+五险一金）,广州橙子网络科技有限公司,4500.0
人力资源实习生,广州橙子网络科技有限公司,4500.0
大客户会展销售,广州兰思星文化传播有限公司,5000.0
销售精英,广州看购网络科技有限公司,2500.0
业务员+底薪3千+高提成包住,广州艺术之路采风策划有限公司,3000.0
无责任底薪3k销售+高提成,星空文化传媒（广州）股份有限公司,3000.0
销售代表（高提成+分红+社保）,星空文化传媒（广州）股份有限公司,2000.0
销售专员（高提成+包食宿+高奖金）,星空文化传媒（广州）股份有限公司,2000.0
招商专员,星空文化传媒（广州）股份有限公司,3500.0
文案策划,广州路维文化科技集团有限公司,3000.0
空间设计师,广州路维文化科技集团有限公司,2000.0
客户经理,广州李阳麦克思电子科技有限公司,3000.0
业务代表,广州李阳麦克思电子科技有限公司,6000.0
业务话务员,广州李阳麦克思电子科技有限公司,6000.0
平面设计,广州李阳麦克思电子科技有限公司,6000.0
执行督导,广州李阳麦克思电子科技有限公司,4500.0
巧虎销售行政实习生,广州李阳麦克思电子科技有限公司,3000.0
咖啡师（金沙洲月休8天）,广州李阳麦克思电子科技有限公司,6000.0
服务员(金沙洲月休8天）,广州时间网络科技有限公司,4000.0
助理工程师,广州时间网络科技有限公司,4000.0
装配钳工+包吃包住+福待遇好,广州时间网络科技有限公司,4000.0
Kinect+Unity 3D 开发工程师,广州时间网络科技有限公司,4000.0
平面设计师,广州时间网络科技有限公司,3000.0
金融操盘手学徒,广州时间网络科技有限公司,1000.0
节目统筹实习生（协助完成节目收视情况分析）,广州时间网络科技有限公司,1000.0
英语新闻翻译实习生(媒资部),广东微果传媒有限公司,8000.0
节目编辑实习生（媒资部）,广东微果传媒有限公司,8000.0
新媒体实习生（广东IPTV节目部）,广东微果传媒有限公司,8000.0
文员,广东微果传媒有限公司,8000.0
销售代表,广东微果传媒有限公司,8000.0
客服专员,广东微果传媒有限公司,6000.0
电话客服专员（双休）,广东微果传媒有限公司,8000.0
电话销售（周末双休）,广东微果传媒有限公司,8000.0
业务代表（周末双休）,广东微果传媒有限公司,3000.0
行政文员（双休）+五险一金/天河,广东微果传媒有限公司,3000.0
网络销售（应届生优先）,广东微果传媒有限公司,5000.0
销售代表（高发展+完善培训+温馨氛围）,广东微果传媒有限公司,5000.0
后勤文员（双休）+五险一金/天河,广东微果传媒有限公司,4500.0
月入8Kgogo+舞蹈演员包吃住,广东微果传媒有限公司,8000.0
舞蹈+驻唱+礼仪+gogo,广东微果传媒有限公司,8000.0
诚聘销售代表（办公室销售）,广州市尚观展览工程有限公司,4166.666666666667
教务/售后助理,广州市达生市场推广有限公司,3000.0
仓库管理员,广州市达生市场推广有限公司,1500.0
影视后期制作,慧展科技（广州）有限公司,6000.0
淘宝运营助理,深圳九九金铺网络科技有限公司广州...,3000.0
学徒工,深圳九九金铺网络科技有限公司广州...,6000.0
三维动画师,深圳九九金铺网络科技有限公司广州...,6000.0
G搜狗信息流广告营销（双休+五险一金）,广州一恒教育科技有限公司,8000.0
销售代表（搜狗、陌陌等互联网大平台J）,深圳市广影环球影业有限公司广州分...,3000.0
纯接听客服（文员岗位）,公司名,0
客服文员+双休+五险一金,深圳市广影环球影业有限公司广州分...,3000.0
网络推广专员+五险+大小周（天河莲溪）底薪3K起,广州市鸿蒙广告有限公司,3500.0
房地产销售 3700底薪+包吃住+五险一金,广州联马广告有限公司,3500.0
裕丰地产无责任3700（无需经验）,广州联马广告有限公司,4500.0
裕丰地产无责任3700（无需经验）,广州联马广告有限公司,4000.0
裕丰地产聘请房地产学徒 底薪3700+包住宿+提成,广州联马广告有限公司,3000.0
房地产销售 3700底薪+包吃住+五险一金,广东美尔文化传播有限公司,3000.0
裕丰地产 无责任4500+包住宿+节假福利,广东胜效传媒股份有限公司,3000.0
底薪3700+包住宿+提成 裕丰地产聘请房地产学徒,乐智小天地（巧虎）,0
房地产销售 3700底薪+包吃住+五险一金,万达影城,3333.333333333333
裕丰地产 无责任4500+包住宿+节假福利,万达影城,2400.0
营运专员,广州市华崴演出器材有限公司,3000.0
后勤文员,广州市华崴演出器材有限公司,3500.0
广告推广销售代表+五险+大小周（天河莲溪BRT）+3000起,深圳市奇点文化传媒有限公司,4500.0
网络销售客服+五险+大小周（欢迎应届生）+天河莲溪BRT,深圳市奇点文化传媒有限公司,3000.0
广告销售代表,广州市耘蜂语文化传播有限公司,4500.0
互联网大平台广告营销A(搜狗、微博、朋友圈等）,广东南方新媒体股份有限公司,0
网络运营推广,广东南方新媒体股份有限公司,0
行政前台,广东南方新媒体股份有限公司,0
销售代表,广东南方新媒体股份有限公司,0
新媒体SEM/SEO推广,广州市尚美文化创意有限公司,5000.0
网络客服专员,广州市尚美文化创意有限公司,8000.0
销售专员,广州欣桥广告有限公司,3000.0
应收会计+五险+大小周（珠村）,广州欣桥广告有限公司,3000.0
网络在线客服+底薪3000（天河珠村）,广州欣桥广告有限公司,3000.0
纯网络销售,广州欣桥广告有限公司,3000.0
网站运营专员,广州市墨璃艺术有限公司,3000.0
商务文员,广州御藏文化发展有限公司,6000.0
客户专员,广州天拓网络技术有限公司,6000.0
销售代表（五险+底薪+地铁直达）,广州市墨璃艺术有限公司,3000.0
销售代表（近地铁+五险+无责任底薪）,广州市舞星级文化演艺有限公司,10000.0
客户服务专员,广州市舞星级文化演艺有限公司,10000.0
天河销售代表+五险,广州君藏文化传播有限公司,4500.0
五险+行政前台+包食宿,广州君穗传媒科技有限公司,4000.0
澳门拍卖征集专员,广州旗云智尚品牌策划有限公司,3000.0
急招高薪业务精英,广州火点数字科技有限公司,3000.0
市场助理(下午茶/年终奖/五险),广州菲立摄影有限公司,3000.0
电话销售代表,广州标至广告制作有限公司,2000.0
广告推广销售专员+五险+大小周（天河珠村）+3000起,广州火点数字科技有限公司,3000.0
网络销售代表+五险+大小周（天河珠村）+3000起,广州天拓网络技术有限公司,6000.0
网络销售专员+五险+大小周（天河莲溪BRT）欢迎应届生,广州天拓网络技术有限公司,4500.0
广州新润传媒文化有限公司,广州市墨璃艺术有限公司,3800.0
舞蹈演员,广州市墨璃艺术有限公司,3000.0
礼仪模特月薪10000+,广州零点互动网络科技有限公司,6000.0
前台接待，月薪5000+,广州仁隆房地产销售代理有限公司五...,10000.0
前台,广州仁隆房地产销售代理有限公司五...,10000.0
电话销售,广州仁隆房地产销售代理有限公司五...,10000.0
在线客服,广州仁隆房地产销售代理有限公司五...,10000.0
人力资源实习生（绩效方向）,广州仁隆房地产销售代理有限公司五...,10000.0
电话销售+五险一金（月入7K+）,广州仁隆房地产销售代理有限公司五...,10000.0
业务员（零基础有人带）,公司名,0
销售业务员（20天开单+一对一专业培训8k）,广州仁隆房地产销售代理有限公司五...,10000.0
艺术鉴赏助理（一份高大上的工作）无经验亦可,广州仁隆房地产销售代理有限公司五...,10000.0
无经验亦可诚聘销售顾问（奖金）,广州仁隆房地产销售代理有限公司五...,4000.0
销售精英（月收入8K+包住宿越秀区）,广州市九问广告有限公司,3000.0
实习生岗位（销售经理助理）提供住宿,广东吉乐文化传播有限公司,2000.0
实习储备干部（带薪培训+五险一金）,广州零点互动网络科技有限公司,6000.0
专业咨询顾问（交易会特供）,广州零点互动网络科技有限公司,6000.0
高端艺术品分析助理+奖金+提高住宿,广州零点互动网络科技有限公司,6000.0
初级业务经理,广州天拓网络技术有限公司,5000.0
区域销售代表（高提成+地铁旁）,广州虎啸文化传播有限公司,4500.0
实习生（咨询顾问）无需经验包培训,广州虎啸文化传播有限公司,3000.0
工艺品鉴赏助理（一对一专业培训，月入8K以上）,广州虎啸文化传播有限公司,8000.0
无经验亦可轻松过万招销售代表（免费住宿）,广州虎啸文化传播有限公司,4000.0
销售（高提成+公司提供优秀客户资源）,广州虎啸文化传播有限公司,4000.0
艺术品经纪人（专业培训+月入8K上不封顶）,中关村在线,6000.0
古董行业+业务跟单（地铁1号线出来走路5分钟）,广州零点互动网络科技有限公司,3000.0
艺术品渠道经理顾问（发展平台大+月入12K）,广州零点互动网络科技有限公司,6000.0
业务经理（提供住宿+朝九晚六+1月转正）,广州虎啸文化传播有限公司,6000.0
艺术品交易客户代表（室内工作+8k稳收入）,广州虎啸文化传播有限公司,6000.0
艺术品顾问（薪酬上不封顶）,广州虎啸文化传播有限公司,3000.0
月入过万诚聘艺术品推广员+包住,广州虎啸文化传播有限公司,6000.0
拍卖行咨询售前经理（提供行业培训+平台发展空间大）,中关村在线,6000.0
古董鉴定在线咨询顾问,中关村在线,4500.0
实习销售助理（拍卖渠道推广）,中关村在线,4500.0
艺术品经纪人（月入8K-12K）,中关村在线,4500.0
项目渠道推广（公司提供精准客户资源）,广州溯源文化传播有限公司,3000.0
高端渠道经理（成长空间大+易出单）,广州溯源文化传播有限公司,10000.0
拍卖会渠道专员（社保+月入8k+iphone8奖励）,广州溯源文化传播有限公司,8000.0
艺术品征集助理,欧界控股（广州）有限公司,3000.0
咨询顾问（古董估价）,广州君藏文化传播有限公司,4500.0
储备干部/艺术品评估师（提供住宿+10天上手+1月转正）,广州零点互动网络科技有限公司,6000.0
诚聘业务经理（6k+奖金+社保）,广州零点互动网络科技有限公司,8000.0
高薪聘艺术品顾问（包住宿+月入过万）,广州零点互动网络科技有限公司,6000.0
古董古玩鉴赏师（带薪培训+晋升快）,广州星润文化传媒有限公司,10000.0
高薪急聘签单业务经理,广州星润文化传媒有限公司,8000.0
古董鉴赏师（带薪培训+1个月转正）,广州星润文化传媒有限公司,10000.0
签单业务经理（提供住宿+奖金）,广州星润文化传媒有限公司,4000.0
行政前台,广州御藏文化发展有限公司,3500.0
鸣彩传媒诚聘销售需顾问（月入轻松过万）,广州御藏文化发展有限公司,6000.0
客户维护专员（广州越秀）,广州御藏文化发展有限公司,4500.0
你敢挑战高薪吗 招顾问,奥飞娱乐股份有限公司,2000.0
艺术品征集助理（1号线农讲所站）,广州溢利投资咨询有限公司,6000.0
高端艺术鉴赏师助理（无需经验公司有培训）,广东涵春轩艺术品展览有限公司,4500.0
在线咨询客服（应届生优先）,广州鸣彩传媒有限公司,8000.0
高级古董网络销售顾问（包培训+高提成）,广州鸣彩传媒有限公司,6000.0
行政前台4K（高颜值+工作零压力+160cm）,广州鸣彩传媒有限公司,6000.0
艺术品渠道推广员（带薪培训+奖金）,广州鸣彩传媒有限公司,8000.0
市场分析师助理（20天上手+出单率百分之60）,广州鸣彩传媒有限公司,8000.0
艺术品签单员（无需开发资源+月入8k以上）,广州鸣彩传媒有限公司,8000.0
见习经理（古董行业）,广州鸣彩传媒有限公司,8000.0
艺术品顾问销售（月入过万，有赚钱欲望就来）,公司名,0
业务员（拍卖行渠道推广）,广州鸣彩传媒有限公司,6000.0
艺术品渠道推广（无经验亦可一对一培训）,广州鸣彩传媒有限公司,6000.0
艺术品高级顾问（8K+晋升快）,广州鸣彩传媒有限公司,8000.0
高级古董鉴定师助理（包培训+包住宿）,广州鸣彩传媒有限公司,6000.0
艺术品渠道经理（无需外出+公司分配资源）,广州鸣彩传媒有限公司,8000.0
艺术收藏品顾问（有无经验均可+高薪福利+提供住宿）,广州鸣彩传媒有限公司,10000.0
客户经理（2500-4000底薪+2个月晋升+储备经理岗）,广州鸣彩传媒有限公司,6000.0
应届生销售代表（无经验亦可+带薪培训）,广州鸣彩传媒有限公司,6000.0
无需开发客户无责高薪诚聘销售,广州鸣彩传媒有限公司,6000.0
古董艺术品顾问月入8k+提供住宿+提成,广州鸣彩传媒有限公司,10000.0
初级艺术品销售顾问（无责任底薪+奖金）,广州鸣彩传媒有限公司,8000.0
高级销售经理（月入过万+提供住宿）,广州鸣彩传媒有限公司,6000.0
交易会VIP咨询员（月薪过万+带薪培训）,广州鸣彩传媒有限公司,8000.0
销售储备干部（重点培训+季度晋升）,广州鸣彩传媒有限公司,8000.0
销售实习生（底薪+全勤+15点提成+i8奖励）,广州鸣彩传媒有限公司,8000.0
艺术品咨询顾问（2月晋升+培训+20天年假）,广州鸣彩传媒有限公司,6000.0
艺术品渠道销售顾问（五险一金+8K以上）,广州鸣彩传媒有限公司,6000.0
古董艺术品鉴定师助理（月入6k-8k上不封顶）,广州鸣彩传媒有限公司,8000.0
高级古董业务经理（无需经验+带薪培训+发展平台好）,广州鸣彩传媒有限公司,8000.0
渠道经理（包住宿+无责任底薪+带薪培训）,广州鸣彩传媒有限公司,6000.0
储备干部（艺术品经理）,广州鸣彩传媒有限公司,8000.0
古董行业储备干部,广州鸣彩传媒有限公司,4500.0
初级艺术品顾问（无经验亦可）,广州鸣彩传媒有限公司,6000.0
3D建筑效果图渲染后期,广州鸣彩传媒有限公司,6000.0
3D建筑效果图渲染后期,广州鸣彩传媒有限公司,6000.0
3D建筑效果图模型师,广州鸣彩传媒有限公司,8000.0
金融储备干部（6000+双休+奖金）,广州鸣彩传媒有限公司,6000.0
前台文员（福利待遇好）,广州鸣彩传媒有限公司,8000.0
视频编辑,广州鸣彩传媒有限公司,6000.0
（精英聚集）艺术品客户经理,广州鸣彩传媒有限公司,8000.0
艺术品专家助理+包住,广州鸣彩传媒有限公司,3000.0
艺术总监,广州鸣彩传媒有限公司,8000.0
实习销售助理+高提成,广州鸣彩传媒有限公司,6000.0
售后客服（天河珠村）+4K起,广州鸣彩传媒有限公司,8000.0
网络销售专员（天河珠村）,广州鸣彩传媒有限公司,6000.0
百度广告推广销售专员+五险+大小周（天河珠村）,广州鸣彩传媒有限公司,8000.0
百度推广销售代表+五险+大小周（天河珠村）+3000起,广州鸣彩传媒有限公司,6000.0
销售经理（互联网广告）+五险+大小周（天河珠村）,广州鸣彩传媒有限公司,6000.0
广告推广销售代表+五险+大小周（天河珠村）+3000起,广州鸣彩传媒有限公司,3000.0
金融理财顾问（6000+双休+奖金）,广州鸣彩传媒有限公司,8000.0
金融储备干部（6000+双休+奖金）,广州鸣彩传媒有限公司,8000.0
网络销售（4000+零基础培训）,广州鸣彩传媒有限公司,6000.0
金融实习生（双休+不加班+提成）,广州鸣彩传媒有限公司,6000.0
金融储备干部（6000+双休+奖金）,广州鸣彩传媒有限公司,6000.0
金融市场公关（高提成+晋升）,广州鸣彩传媒有限公司,6000.0
金融市场公关（高提成+晋升）,广州鸣彩传媒有限公司,8000.0
网络销售（4000+零基础培训）,广州鸣彩传媒有限公司,8000.0
电商运营客服,广州鸣彩传媒有限公司,10000.0
文案策划,广州鸣彩传媒有限公司,8000.0
高提成聘收藏品见习销售顾问,广州鸣彩传媒有限公司,6000.0
销售代表,公司名,0
底薪3.5k-5k 大客户销售代表（国内外免费旅游）,广州鸣彩传媒有限公司,6000.0
销售代表,广州鸣彩传媒有限公司,4500.0
销售专员,广州鸣彩传媒有限公司,8000.0
电话销售,广州鸣彩传媒有限公司,8000.0
艺术品销售,广州鸣彩传媒有限公司,6000.0
售后咨询客服（无销售）,广州鸣彩传媒有限公司,8000.0
双休客服文员/无销售+五险一金,广州鸣彩传媒有限公司,10000.0
咨询文员（双休）+五险一金/天河,广州鸣彩传媒有限公司,8000.0
客服后勤文员（无销售）,广州鸣彩传媒有限公司,8000.0
有无经验均可+古玩拍卖征集专员,广州鸣彩传媒有限公司,8000.0
古玩总监助理+丰厚奖金提成,广州鸣彩传媒有限公司,8000.0
直聘项目人事招聘主管5000,广州鸣彩传媒有限公司,6000.0
ktv高新服务员迎宾接待,广州鸣彩传媒有限公司,6000.0
ktv高新服务员迎宾接待,广州鸣彩传媒有限公司,8000.0
高薪待遇，礼仪模特，包吃包住，,广州鸣彩传媒有限公司,8000.0
网红微电影演员,广州鸣彩传媒有限公司,8000.0
网络主播,广州鸣彩传媒有限公司,8000.0
歌手主播（保底收入加高提成）,广州映可视觉科技有限公司,3000.0
模特演员（保底收入加高提成）,广州映可视觉科技有限公司,3000.0
网红,广州映可视觉科技有限公司,3000.0
网红微电影演员,广州市耘蜂语文化传播有限公司,6000.0
舞蹈演员,广州快鱼文化传媒有限公司,2500.0
网络主播,广州快鱼文化传媒有限公司,3500.0
艺人（寻找可能迷茫的你）,广州溯源文化传播有限公司,10000.0
娱乐练习生（签约艺人）,广州溯源文化传播有限公司,3000.0
签约艺人（保底收入加高提成）,广州问古文化传播有限公司,10000.0
签约艺人（非诚勿扰）,深圳市梦舸实业有限公司,6000.0
娱乐练习生（签约艺人）,广州零点互动网络科技有限公司,4500.0
签约艺人,广州零点互动网络科技有限公司,6000.0
娱乐练习生（签约艺人）,广州零点互动网络科技有限公司,6000.0
娱乐练习生（签约艺人）,广州零点互动网络科技有限公司,8000.0
娱乐练习生（签约艺人）,广州零点互动网络科技有限公司,10000.0
招聘活动执行与运营（接受实习生）,广州零点互动网络科技有限公司,8000.0
聘销售总经理助理（底薪+提成+奖金+双休）,广州市耘蜂语文化传播有限公司,6000.0
(底薪+提成+奖金+双休+五险)销售/销售经理/广告销售,广州市耘蜂语文化传播有限公司,6000.0
市场经理/百万年薪等你拿,广州市耘蜂语文化传播有限公司,6000.0
娱乐练习生（签约艺人）,广州市耘蜂语文化传播有限公司,6000.0
娱乐练习生（签约艺人）,广州市耘蜂语文化传播有限公司,6000.0
签约艺人（寻找有梦想的你）,广州市耘蜂语文化传播有限公司,10000.0
签约艺人,广州市耘蜂语文化传播有限公司,15000.0
娱乐练习生（签约艺人）,广州市耘蜂语文化传播有限公司,6000.0
签约艺人（寻找有梦想的你）,广州市字里行间文化传播有限责任公司,3000.0
艺人（寻找可能迷茫的你）,广州市字里行间文化传播有限责任公司,3000.0
新戏开拍急聘演员化妆摄影服装导演助理,广东涵春轩艺术品展览有限公司,6000.0
销售代表（高提成+福利好+包住）,广东涵春轩艺术品展览有限公司,8000.0
销售代表（高提成+年终奖1w起）,广东涵春轩艺术品展览有限公司,8000.0
金牌销售,澳斯汀拍卖（广州）有限公司,8000.0
古玩艺术品销售顾问,澳斯汀拍卖（广州）有限公司,8000.0
A电话销售,澳斯汀拍卖（广州）有限公司,8000.0
G搜狗信息流广告销售（大平台+双休）,澳斯汀拍卖（广州）有限公司,8000.0
G销售顾问（双休+大平台）,公司名,0
G销售代表(大平台+双休+班车接送）,广州市墨璃艺术有限公司,3800.0
A广告优化师,广州市墨璃艺术有限公司,3000.0
扩招互联网广告销售A(双休+餐房补+五险一金）,广州市墨璃艺术有限公司,3000.0
急招广告营销顾问A(双休+餐房补+五险一金）,广州市墨璃艺术有限公司,3500.0
互联网广告销售扩招急A(双休+五险一金）,广州溯源文化传播有限公司,8000.0
高薪互联网广告销售J(双休+餐房补）,广州溯源文化传播有限公司,8000.0
营销顾问(双休+五险一金+餐补房补J),广州推广匠网络科技有限公司,3500.0
A搜狗广告推广（双休+餐补房补+五险一金）,广州市雅泽文化传播有限公司,25000.0
大平台广告销售A,广州市雅泽文化传播有限公司,6666.666666666666
数据专员G,广州星润文化传媒有限公司,10000.0
广告优化师,广州术扬文化传播有限公司,15000.0
高薪销售代表（双休+大平台）G,广州术扬文化传播有限公司,15000.0
G高薪销售代表(双休+大平台+提供住宿）,广州术扬文化传播有限公司,15000.0
销售A,广州术扬文化传播有限公司,15000.0
